puesto_code,is_exterior,dept_reg,mpio_reg,zona,puesto_num,dept_name,mpio_name,puesto_name,comuna,direccion,censo_mujeres,censo_hombres,censo_total,num_mesas,latitud,longitud,citrep,mesas_ext_lun_jue,mesas_ext_vie,mesas_ext_sab,censo_mujeres_ext,censo_hombres_ext,censo_total_ext,agrupados_ext
3100070990004,False,31,070,99,04,VALLE,LA UNION,LA AGUADA,,ESC. ALFONSO VINASCO,33,41,74,1,4.552761636999998,-76.1066175099998,,,,,,,,
3100070990005,False,31,070,99,05,VALLE,LA UNION,QUEBRADAGRANDE,,ESC. JOSE ACEVEDO Y GOMEZ,211,235,446,2,4.552767129,-76.1647176799998,,,,,,,,
3100070990009,False,31,070,99,09,VALLE,LA UNION,SAN LUIS,,ESC. BELISARIO CAICEDO,585,515,1100,4,4.552096888,-76.0869766299998,,,,,,,,
3100073000000,False,31,073,00,00,VALLE,LA VICTORIA,PUESTO CABECERA MUNICIPAL,,"IE SANTA TERESITA CR 7 No.7-
40",4714,4302,9016,27,4.522174376005843,-76.0358941555022,,,,,,,,
3100073990009,False,31,073,99,09,VALLE,LA VICTORIA,HOLGUIN,01CORREGIMIENTO HOLGUIN,ESC. ANTONIA SANTOS,642,634,1276,4,4.505130152999998,-75.9878621699999,,,,,,,,
3100073990013,False,31,073,99,13,VALLE,LA VICTORIA,MIRAVALLES,02CORREGIMIENTO MIRAVALLES,"ESCUELA SIMON BOLIVAR
CORREMIENTO MIRAVALLES",202,258,460,2,4.518446709,-75.91733646,,,,,,,,
3100073990017,False,31,073,99,17,VALLE,LA VICTORIA,RIVERALTA,03CORREGIMIENTO RIVERALTA,ESC. CAMILO TORRES,83,107,190,1,4.510686416999998,-75.8850183299998,,,,,,,,
3100073990019,False,31,073,99,19,VALLE,LA VICTORIA,SAN JOSE,04CORREGIMIENTO SAN JOSE,ESC. #8 MARIANO OSPINA,135,152,287,1,4.507777737999998,-76.0056255499999,,,,,,,,
3100073990023,False,31,073,99,23,VALLE,LA VICTORIA,SAN PEDRO,05CORREGIMIENTO SAN PEDRO,ESC. JOSE MARIA CORDOBA,187,176,363,1,4.510044964,-76.0472512,,,,,,,,
3100073990036,False,31,073,99,36,VALLE,LA VICTORIA,TAGUALES,06CORREGIMIENTO TAGUALES,ESC. ELPIDIA LEMOS,54,97,151,1,4.511147029,-75.9582622399999,,,,,,,,
3100076000000,False,31,076,00,00,VALLE,OBANDO,PUESTO CABECERA MUNICIPAL,,"CALLE 5 CARRERA 1 Y 2
COLISEO ALVARO AGUDELO
SANZ",4531,4229,8760,27,4.573999413,-75.97194545,,,,,,,,
3100076990001,False,31,076,99,01,VALLE,OBANDO,CRUCES,,C.E. ANTONIA SANTOS,165,157,322,1,4.64378088,-75.9211160499999,,,,,,,,
3100076990005,False,31,076,99,05,VALLE,OBANDO,EL CHUZO,,C.E. SAN JUAN BOSCO,57,98,155,1,4.561370221999999,-75.93636662,,,,,,,,
3100076990007,False,31,076,99,07,VALLE,OBANDO,JUAN DIAZ,,C.E. SIMON BOLIVAR,69,65,134,1,4.602904543,-75.8778627599999,,,,,,,,
3100076990008,False,31,076,99,08,VALLE,OBANDO,LA ESMERALDA,,ALFONSO LOPEZ PUMAREJO,55,81,136,1,4.607520673999999,-75.90001974,,,,,,,,
3100076990009,False,31,076,99,09,VALLE,OBANDO,MOLINA,,C.E. ARNULFO DRADA,164,151,315,1,4.62233317,-76.0281422499999,,,,,,,,
3100076990011,False,31,076,99,11,VALLE,OBANDO,PUERTO SAMARIA,,C.E. ISIDORO PAULI,53,61,114,1,4.552854499999998,-75.8767680999998,,,,,,,,
3100076990013,False,31,076,99,13,VALLE,OBANDO,SAN ISIDRO,,POLICARPA SALAVARRIETA,146,176,322,1,4.561808253999998,-75.8985361799999,,,,,,,,
3100076990015,False,31,076,99,15,VALLE,OBANDO,SAN JOSE,,C.E MERCEDES ABREGO,64,89,153,1,4.583597507,-75.9200447799999,,,,,,,,
3100076990017,False,31,076,99,17,VALLE,OBANDO,VILLA RODAS,,C.E. MARIA ANALIA ORTIZ,298,420,718,2,4.616122299565073,-75.8829116821289,,,,,,,,
3100079010001,False,31,079,01,01,VALLE,PALMIRA,ESC. JOSE MANUEL GROOT,01COMUNA 1,"CLL 65 No 31C- 95 BARRIO
ZAMORANO",2831,2869,5700,18,3.554664160310454,-76.29905034257973,,,,,,,,
3100079010003,False,31,079,01,03,VALLE,PALMIRA,ESC. EDUARDO SANTOS,01COMUNA 1,"CL 74 #24-00 BR
MONTECLARO",1086,916,2002,6,3.559376415,-76.2885872899999,,,,,,,,
3100079010004,False,31,079,01,04,VALLE,PALMIRA,SALON COMUNAL BARRIO ALAMEDA,01COMUNA 1,CL 70 #26 A-172 BR ALAMEDA,2094,1681,3775,12,3.557043248999999,-76.28842996,,,,,,,,
3100079010005,False,31,079,01,05,VALLE,PALMIRA,ESC. ROSA ZARATE DE PEÑA,01COMUNA 1,CL 63 #38-06 BR CORONADO,2048,1851,3899,12,3.553676144,-76.30871451,,,,,,,,
3100079010006,False,31,079,01,06,VALLE,PALMIRA,ESC. ANTONIO LIZARAZO,01COMUNA 1,"CLL 54C No 42 -12 URB
CAIMITOS",2381,1857,4238,13,3.546470089075944,-76.31316667324604,,,,,,,,
3100079010007,False,31,079,01,07,VALLE,PALMIRA,CASA DE JUSTICIA,01COMUNA 1,"CLL 57 No 44 - 22 URB
CAIMITOS",1441,1287,2728,9,3.548600642616602,-76.31539034490525,,,,,,,,
3100079010008,False,31,079,01,08,VALLE,PALMIRA,UNIV DEL VALLE SEDE PALMIRA,01COMUNA 1,"CRA 31A No 60- 135 LA
CARBONERA",1265,1158,2423,8,3.5529883060839023,-76.29839834269511,,,,,,,,
3100079020001,False,31,079,02,01,VALLE,PALMIRA,ESC. JUAN PABLO II,02COMUNA 2,"CL 47 #40-41 BR JUAN PABLO
II",5110,4936,10046,31,3.542313296,-76.3113234599998,,,,,,,,
3100079020002,False,31,079,02,02,VALLE,PALMIRA,ESC. CARLOS ARTURO RODRIGUEZ,02COMUNA 2,"CL 51 #34B-118 BR LA
BENEDICTA",2131,1398,3529,11,3.544583985,-76.30287088,,,,,,,,
3100079020003,False,31,079,02,03,VALLE,PALMIRA,ESC. ROSA VIRGINIA,02COMUNA 2,KR 32 #46-10 BR ESTONIA,3073,3295,6368,20,3.5417037723067404,-76.30001262104012,,,,,,,,
3100079020004,False,31,079,02,04,VALLE,PALMIRA,COLEGIO CARDENAS MIRRIÑAO,02COMUNA 2,CL 53 con KR 29 BR MIRRIÑAO,4943,3612,8555,26,3.546083257089491,-76.2968462705612,,,,,,,,
3100079020005,False,31,079,02,05,VALLE,PALMIRA,I.E. HUMBERTO RAFFO RIVERA,02COMUNA 2,"CL 42 #19-00 BR SAN
CAYETANO",3934,3978,7912,24,3.537468455,-76.2913708699998,,,,,,,,
3100079020006,False,31,079,02,06,VALLE,PALMIRA,ESC. TERESA CALDERON DE LASSO,02COMUNA 2,CL 42 #16-60 BR LA COMETA,1165,891,2056,7,3.53726234080269,-76.2885535512148,,,,,,,,
3100079020007,False,31,079,02,07,VALLE,PALMIRA,ESC RICARDO NIETO,02COMUNA 2,"CRA 34A No 50-73 LA
BENEDICTA",975,662,1637,5,3.5446538440269615,-76.30279733141673,,,,,,,,
3100079030001,False,31,079,03,01,VALLE,PALMIRA,ESC. MIGUEL ANGEL MERCADO,03COMUNA 3,CL 37 A #37 A-00 BR LA EMILIA,1770,1598,3368,11,3.535198211873022,-76.3076502084732,,,,,,,,
3100079030002,False,31,079,03,02,VALLE,PALMIRA,ESC. ANTONIA SANTOS,03COMUNA 3,KR 38 #37 A-47 BR LA EMILIA,789,1789,2578,8,3.535536064195887,-76.30835336259024,,,,,,,,
3100079030003,False,31,079,03,03,VALLE,PALMIRA,ESC. JORGE ELIECER GAITAN,03COMUNA 3,CL 41 #40-41 BR LA EMILIA,3794,2550,6344,19,3.537321645,-76.31066112,,,,,,,,
3100079030004,False,31,079,03,04,VALLE,PALMIRA,ESC. TULIO RAFFO,03COMUNA 3,CL 37A #42A-110 BR EL PRADO,4449,3750,8199,25,3.534678259,-76.3137438599999,,,,,,,,
3100079030005,False,31,079,03,05,VALLE,PALMIRA,ESC. SANTA BARBARA,03COMUNA 3,"KR 40 #31A-27 BR SANTA
BARBARA",3206,2811,6017,19,3.530133489999999,-76.30913046,,,,,,,,
3100079030006,False,31,079,03,06,VALLE,PALMIRA,ESC. ENELIA RIVERA,03COMUNA 3,"KR40 CL30 ESQ BR RIVERA
ESCOBAR",1288,813,2101,7,3.528627234314784,-76.3101232051669,,,,,,,,
3100079030007,False,31,079,03,07,VALLE,PALMIRA,COLISEO CUBIERTO,03COMUNA 3,KR 35 A #27-58 BR OLIMPICO,3934,3408,7342,22,3.525637219,-76.3083836199999,,,,,,,,
3100079040001,False,31,079,04,01,VALLE,PALMIRA,COLEGIO CARDENAS CENTRO,04COMUNA 4,KR 28 #36-29 BR SANTA RITA,3759,3161,6920,21,3.533031139,-76.29823446,,,,,,,,
3100079040002,False,31,079,04,02,VALLE,PALMIRA,I.E. LA MILAGROSA,04COMUNA 4,KR 28 #33-12 BR SANTA RITA,1606,1212,2818,9,3.530453961,-76.2982360299998,,,,,,,,
3100079040003,False,31,079,04,03,VALLE,PALMIRA,UNIV. SANTIAGO CALI SEDE PALM,04COMUNA 4,KR 29 #38-00 BR COLOMBIA,1299,1243,2542,8,3.535587744974277,-76.29909364122864,,,,,,,,
3100079040004,False,31,079,04,04,VALLE,PALMIRA,ESC. JULIO CESAR ARCE,04COMUNA 4,"CL 38 #32-126 BR ALFONSO
LOPEZ",1585,1185,2770,9,3.535569273,-76.3013627899998,,,,,,,,
3100079040005,False,31,079,04,05,VALLE,PALMIRA,ESC. GREGORIO HERNANDEZ,04COMUNA 4,CL 34 #31-71 BR COLOMBIA,1932,1550,3482,11,3.531820846,-76.3010033699999,,,,,,,,
3100079040006,False,31,079,04,06,VALLE,PALMIRA,ESC.LA NIÑA MARIA,04COMUNA 4,"CARRERA 26 No. 37 - 01
BARRIO OBRERO",1119,927,2046,7,3.533470301978988,-76.2962315834854,,,,,,,,
3100079050001,False,31,079,05,01,VALLE,PALMIRA,ESC. JOSE MARIA CALVACHE,05COMUNA 5,CRA 9 E #32-14 BR SAN JOSE,1204,1056,2260,7,3.531342912621641,-76.25835198282722,,,,,,,,
3100079050002,False,31,079,05,02,VALLE,PALMIRA,ESC. PRAXEDES ESPINOSA,05COMUNA 5,CRA 2 #31-20 BR MUNICIPAL,1264,1128,2392,8,3.525580645805051,-76.2770430702697,,,,,,,,
3100079050003,False,31,079,05,03,VALLE,PALMIRA,ESC POPULAR MODELO,05COMUNA 5,CRA 4E No 33-18 MUNICIPAL,1022,820,1842,6,3.5272742027432433,-76.27511914459267,,,,,,,,
3100079050004,False,31,079,05,04,VALLE,PALMIRA,ESC. LUIS FERNANDO VALLEJO,05COMUNA 5,"CLL 33 # 1E-85 BR MARIA
CANO",1624,1339,2963,9,3.5298804620780126,-76.27633810043326,,,,,,,,
3100079050005,False,31,079,05,05,VALLE,PALMIRA,ESC. LAS PALMERAS,05COMUNA 5,"CLL 35 CRA 3 ESQ BR LAS
PALMERAS",3307,2722,6029,19,3.532128905848182,-76.2796586751937,,,,,,,,
3100079060001,False,31,079,06,01,VALLE,PALMIRA,ESC. ALFONSO CABAL MADRIÑAN,05COMUNA 5,"CLL 40 #12-11 BR
PROVIDENCIA",2018,1486,3504,11,3.535673397898737,-76.2848997116088,,,,,,,,
3100079060002,False,31,079,06,02,VALLE,PALMIRA,ESC. SOR MARIA LUISA MOLINA,05COMUNA 5,"CRA 10 #39-00 BR LA
LIBERTAD",1193,1110,2303,7,3.535116560165164,-76.2836122512816,,,,,,,,
3100079060003,False,31,079,06,03,VALLE,PALMIRA,ESC. PAULO VI,05COMUNA 5,CLL 39 #15-26 BR SAN PEDRO,2739,2320,5059,16,3.535020184369578,-76.2876999378204,,,,,,,,
3100079060004,False,31,079,06,04,VALLE,PALMIRA,ESC. MERCEDES ABREGO,05COMUNA 5,CRA 13 #36-09 BR SAN PEDRO,3865,3405,7270,22,3.5326216619967625,-76.28580629825593,,,,,,,,
3100079060005,False,31,079,06,05,VALLE,PALMIRA,ESC. ALFONSO LOPEZ PUMAREJO,05COMUNA 5,"CRA 16#32-02 PARQUE
BOSQUE M/PAL",2877,2282,5159,16,3.52842377280079,-76.2882363796233,,,,,,,,
3100079070001,False,31,079,07,01,VALLE,PALMIRA,I.E. SAN VICENTE DE PAUL,06COMUNA 6,CLL 28 #29-41 BR CENTRO,5519,5459,10978,33,3.525500348147765,-76.3003599643706,,,,,,,,
3100079070002,False,31,079,07,02,VALLE,PALMIRA,CASA DE LA CULTURA,06COMUNA 6,CLL 30 No 24-00 LA TRINIDAD,2130,1363,3493,11,3.526391833096822,-76.2951377034425,,,,,,,,
3100079070003,False,31,079,07,03,VALLE,PALMIRA,I.E. SAGRADA FAMILIA,06COMUNA 6,"CRA 23 #31-06 BR LA
TRINIDAD",1119,1317,2436,8,3.52762598932962,-76.2944430112838,,,,,,,,
3100079070004,False,31,079,07,04,VALLE,PALMIRA,I.E. MATER DEI,06COMUNA 6,"CLL 28 #19-35 BR
LIBERTADORES",2843,2238,5081,16,3.524362565921697,-76.2918815016745,,,,,,,,
3100079080001,False,31,079,08,01,VALLE,PALMIRA,ESC. MARIA MONTESORI,06COMUNA 6,"CLL 24 KR 8 ESQ BR EL
TRIUNFO",3581,2858,6439,20,3.520178,-76.2835729999999,,,,,,,,
3100079080002,False,31,079,08,02,VALLE,PALMIRA,ESC. EL PARAISO,06COMUNA 6,"CRA 5C #25 T-17 BR EL
PARAISO",562,456,1018,4,3.51555,-76.2739299999999,,,,,,,,
3100079090002,False,31,079,09,02,VALLE,PALMIRA,ESC. DOMINGO IRURITA,07COMUNA 7,"CLL 23 No 33A-37 B/ LOS
ROBLES",536,427,963,3,3.52271,-76.30722,,,,,,,,
3100079090003,False,31,079,09,03,VALLE,PALMIRA,CENTRO ALFONSO LOPEZ,07COMUNA 7,CRA 25 #21-52 BR EL RECREO,3078,2466,5544,17,3.519231932999999,-76.2982382699999,,,,,,,,
3100079090004,False,31,079,09,04,VALLE,PALMIRA,"SALON COMUNAL BARRIO
INDEPENDENCIA",07COMUNA 7,"CRA 30 No 18-37 LA
INDEPENDENCIA",1636,997,2633,8,3.5173647003376014,-76.30246303330189,,,,,,,,
3100079090005,False,31,079,09,05,VALLE,PALMIRA,ESC. MARIA ANTONIA PENAGOS,07COMUNA 7,"CRA 31 No 15 A-41 BR
CHAPINERO",1767,1621,3388,11,3.515067888483353,-76.30378389759207,,,,,,,,
3100079100001,False,31,079,10,01,VALLE,PALMIRA,ESC. SUSANA LOPEZ DE VALENCIA,07COMUNA 7,"CRA 26 #11-48 BR
SESQUICENTENARIO",4241,3355,7596,23,3.510589206,-76.29929884,,,,,,,,
3100079100002,False,31,079,10,02,VALLE,PALMIRA,COLISEO DE FERIAS,07COMUNA 7,"CRA 24 No 19-00 BARRIO EL
SEMBRADOR",4464,3915,8379,26,3.517838026,-76.2955370299999,,,,,,,,
3100079100003,False,31,079,10,03,VALLE,PALMIRA,UNIVERSIDAD NAL. SEDE PALMIRA,07COMUNA 7,"CRA 32 No 12 - 00 VIA
CANDELARIA",2665,2207,4872,15,3.512222577,-76.3072035,,,,,,,,
3100079100004,False,31,079,10,04,VALLE,PALMIRA,MEGACOLEGIO DEL SUR,07COMUNA 7,CLL 5 No 29 -107,1313,1054,2367,8,3.502353926904855,-76.30343988425632,,,,,,,,
3100079900001,False,31,079,90,01,VALLE,PALMIRA,UNIVERSIDAD ANTONIO NARIÑO,,"AV 42 CARRERA 47 ESQUINA
BARRIO LLANOGRANDE",4036,4324,8360,11,3.539257179999999,-76.3179939099998,,,,,,,,
3100079980001,False,31,079,98,01,VALLE,PALMIRA,CARCEL,,CL 23 KR 38 VIA AL I.C.A,41,246,287,1,3.520252753999999,-76.30735205,,,,,,,,
3100079990001,False,31,079,99,01,VALLE,PALMIRA,LA ACEQUIA,08COMUNA 8,"ESC. JULIA LOPEZ DE
ESCOBAR",654,641,1295,4,3.633841373,-76.38948928,,,,,,,,
3100079990004,False,31,079,99,04,VALLE,PALMIRA,LA TORRE,08COMUNA 8,ESC. JOSE ASUNCION SILVA,1390,1280,2670,8,3.618601629,-76.4270344299999,,,,,,,,
3100079990007,False,31,079,99,07,VALLE,PALMIRA,ROZO ROGELIO VASQUEZ NIEVA,08COMUNA 8,I.E. ROGELIO VASQUEZ NIEVA,3284,2891,6175,17,3.615299698999999,-76.38640411,,,,,,,,
3100079990008,False,31,079,99,08,VALLE,PALMIRA,ROZO CARDENAS DE ROZO,08COMUNA 8,IE CARDENAS DE ROZO,1579,1391,2970,9,3.610007724904498,-76.38270242761405,,,,,,,,
3100079990010,False,31,079,99,10,VALLE,PALMIRA,LA HERRADURA,09COMUNA 9,ESC. JOSE MARIA CABAL,548,545,1093,4,3.535845955,-76.34886647,,,,,,,,
3100079990013,False,31,079,99,13,VALLE,PALMIRA,MATAPALO,09COMUNA 9,ESC. MANUELA BELTRAN,329,322,651,2,3.584133753999998,-76.4259926799998,,,,,,,,
3100079990016,False,31,079,99,16,VALLE,PALMIRA,OBANDO,09COMUNA 9,ESC. JOSE MARIA OBANDO,332,320,652,2,3.57162207,-76.3982727599998,,,,,,,,
3100079990019,False,31,079,99,19,VALLE,PALMIRA,PALMASECA,09COMUNA 9,"ESC. JOSE MARIA VIVAS
BALCAZAR",1024,978,2002,6,3.511209504,-76.4334936799998,,,,,,,,
3100079990022,False,31,079,99,22,VALLE,PALMIRA,CAUCASECO,10COMUNA 10,CASETA COMUNAL,230,270,500,2,3.4889521598482944,-76.46344930339579,,,,,,,,
3100079990025,False,31,079,99,25,VALLE,PALMIRA,GUANABANAL,10COMUNA 10,"ESC. SEBASTIAN DE
BELALCAZAR",747,669,1416,4,3.484649386,-76.42353751,,,,,,,,
3100079990031,False,31,079,99,31,VALLE,PALMIRA,LA DOLORES,10COMUNA 10,ESC. LA DOLORES,314,359,673,2,3.500265252999998,-76.4757416799998,,,,,,,,
3100079990036,False,31,079,99,36,VALLE,PALMIRA,BOLO ALIZAL,11COMUNA 11,"ESC. ANTONIO JOSE DE
SUCRE",238,247,485,2,3.46432894,-76.3495674499998,,,,,,,,
3100079990037,False,31,079,99,37,VALLE,PALMIRA,BOLO LA ITALIA,11COMUNA 11,"ESC. LUIS EDUARDO NIETO
CABALLERO",649,610,1259,4,3.477611787999999,-76.3157197299999,,,,,,,,
3100079990040,False,31,079,99,40,VALLE,PALMIRA,BOLO SAN ISIDRO,11COMUNA 11,"ESC. MONS. JOSE MANUEL
SALCEDO",1121,1042,2163,6,3.462251999999999,-76.3339749999999,,,,,,,,
3100079990041,False,31,079,99,41,VALLE,PALMIRA,AMAIME,12COMUNA 12,"ESC. VASCO NUÑEZ DE
BALBOA",1937,1602,3539,10,3.608072608465811,-76.27117369813223,,,,,,,,
3100079990042,False,31,079,99,42,VALLE,PALMIRA,BOYACA,12COMUNA 12,ESC. RODRIGO DE BASTIDAS,444,434,878,3,3.606282313081244,-76.24932289123527,,,,,,,,
3100079990043,False,31,079,99,43,VALLE,PALMIRA,LA PAMPA,12COMUNA 12,ESC. HELIODORO VILLEGAS,404,391,795,3,3.584138410686025,-76.2592363357542,,,,,,,,
3100079990044,False,31,079,99,44,VALLE,PALMIRA,BARRANCAS,13COMUNA 13,ESC. VICTOR MANUEL HOYOS,470,513,983,3,3.5401779566522587,-76.24062654502892,,,,,,,,
3100079990045,False,31,079,99,45,VALLE,PALMIRA,GUAYABAL,13COMUNA 13,ESC. SANTA CATALINA,560,517,1077,3,3.548202158405577,-76.262969970703,,,,,,,,
3100079990046,False,31,079,99,46,VALLE,PALMIRA,TABLONES,13COMUNA 13,"ESC. DEPARTAMENTAL DE
TABLONES",875,816,1691,5,3.602516129,-76.2007445499998,,,,,,,,
3100079990047,False,31,079,99,47,VALLE,PALMIRA,TIENDANUEVA,13COMUNA 13,CASETA COMUNAL,1504,1371,2875,8,3.572017042863143,-76.2246894836425,,,,,,,,
3100079990049,False,31,079,99,49,VALLE,PALMIRA,AGUACLARA,14COMUNA 14,ESC. SAN JUAN BAUTISTA,219,228,447,2,3.4989171024174395,-76.23713606372262,,,,,,,,
3100079990050,False,31,079,99,50,VALLE,PALMIRA,AYACUCHO (LA BUITRERA),14COMUNA 14,"INST. EDUC. FRANCISCO
MIRANDA",1100,1076,2176,6,3.483662990096725,-76.20942826300222,,,,,,,,
3100079990055,False,31,079,99,55,VALLE,PALMIRA,CHONTADURO,14COMUNA 14,ESC. MARIA AUXILIADORA,390,384,774,3,3.492650108999999,-76.2063575199998,,,,,,,,
3100079990058,False,31,079,99,58,VALLE,PALMIRA,LA ZAPATA,14COMUNA 14,ESC JORGE ROBLEDO,136,134,270,1,3.5282177062629243,-76.2076458952025,,,,,,,,
3100079990061,False,31,079,99,61,VALLE,PALMIRA,COMBIA,15COMUNA 15,ESC. ATANASIO GIRARDOT,86,129,215,1,3.6876994002958696,-76.03409380662873,,,,,,,,
3100079990064,False,31,079,99,64,VALLE,PALMIRA,TOCHE,15COMUNA 15,ESC. MIGUEL LOPEZ MUÑOZ,120,183,303,1,3.621651682104752,-76.0884292169367,,,,,,,,
3100079990067,False,31,079,99,67,VALLE,PALMIRA,CALUCE,16COMUNA 16,ESC. LUIS MARIA GONGORA,411,397,808,3,3.5368957133946703,-76.18701017838696,,,,,,,,
3100079990070,False,31,079,99,70,VALLE,PALMIRA,LA QUISQUINA,16COMUNA 16,ESC. PEDRO DE HEREDIA,227,242,469,2,3.572151809999998,-76.1844044799999,,,,,,,,
3100079990073,False,31,079,99,73,VALLE,PALMIRA,POTRERILLO,16COMUNA 16,"I.E SAGRADA FAMILIA-
POTRERILLO",980,916,1896,6,3.5541400632570133,-76.20159048643701,,,,,,,,
3100079990076,False,31,079,99,76,VALLE,PALMIRA,TENJO,16COMUNA 16,"ESC. JOSE ANTONIO
ANZOATEGUI",245,313,558,2,3.52061,-76.17129,,,,,,,,
3100079990077,False,31,079,99,77,VALLE,PALMIRA,"JUANCHITO JULIA SAAVEDRA DE
VILLAFANE",10COMUNA 10,"ESC. JULIA SAAVEDRA DE
VILLAFAÑE",2050,1479,3529,10,3.4583603876055147,-76.46220877554924,,,,,,,,
3100079990078,False,31,079,99,78,VALLE,PALMIRA,JUANCHITO - CIUDAD DEL CAMPO,10COMUNA 10,COL. CIUDAD DEL CAMPO,613,469,1082,3,3.4567374146922454,-76.46941920208042,,,,,,,,
3100082010001,False,31,082,01,01,VALLE,PRADERA,COLEGIO ATENEO SEDE PRINCIPAL,,CL 6 #9-18,2306,2087,4393,14,3.41927067820057,-76.24101896711053,,,,,,,,
3100082010002,False,31,082,01,02,VALLE,PRADERA,ESCUELA BENJAMIN VALENCIA,,CLL 5 #4-77,2556,1765,4321,13,3.416442050695236,-76.23772469999999,,,,,,,,
3100082010003,False,31,082,01,03,VALLE,PRADERA,SEDE IMDER PRADERA,,CLL 3 CRA 5 ESQ,1591,1569,3160,10,3.4180599481393426,-76.23682023568404,,,,,,,,
3100082010004,False,31,082,01,04,VALLE,PRADERA,ESCUELA SAN JUAN BOSCO,,CRA 9 No 3-35,2301,1987,4288,13,3.4208998190210953,-76.23869064285263,,,,,,,,
3100082020001,False,31,082,02,01,VALLE,PRADERA,ESCUELA SANTA ISABEL,,CL 6 CRA 12 ESQ,2164,2437,4601,14,3.4209887415078946,-76.24307926261878,,,,,,,,
3100082020002,False,31,082,02,02,VALLE,PRADERA,COLEGIO FRANCISCO ANTONIO ZEA,,CL 6 KR 17 ESQ,3185,2256,5441,17,3.425272851265229,-76.24528519705704,,,,,,,,
3100082020003,False,31,082,02,03,VALLE,PRADERA,ESCUELA LEONIDAS MOSQUERA,,CL 10 #3-107,1819,1669,3488,11,3.412946938239547,-76.240289211273,,,,,,,,
3100082020004,False,31,082,02,04,VALLE,PRADERA,ESCUELA BELLO HORIZONTE,,CLL 11 KR 15 ESQUINA,1646,1849,3495,11,3.419986230120789,-76.24737266596621,,,,,,,,
3100082900001,False,31,082,90,01,VALLE,PRADERA,COLEGIO ANTONIO RICAURTE,,CL 6 KR 15 ESQ,2528,2344,4872,7,3.4228795537629284,-76.24470623285133,,,,,,,,
3100082990001,False,31,082,99,01,VALLE,PRADERA,BOLIVAR,,ESC. SIMON BOLIVAR,45,50,95,1,3.383708720384375,-76.1971378326416,CITREP 01,,,,,,,
3100082990005,False,31,082,99,05,VALLE,PRADERA,BOLO AZUL,,"ESC. PRESBITERO MANUEL
JOSE",9,25,34,1,3.450109248579571,-76.0507106781005,CITREP 01,,,,,,,
3100082990007,False,31,082,99,07,VALLE,PRADERA,BOLO BLANCO,,ESC. SAN JULIAN,18,35,53,1,3.429295878093543,-76.1315987354274,CITREP 01,,,,,,,
3100082990009,False,31,082,99,09,VALLE,PRADERA,BOLO NEGRO (LA FERIA),,ESC. GREGORIO RAMOS,79,79,158,1,3.433541230530416,-76.1011099626428,CITREP 01,,,,,,,
3100082990010,False,31,082,99,10,VALLE,PRADERA,EL ARENILLO,,ESC. SIMBAD ARTURO BUENO,71,91,162,1,3.47871,-76.18197,CITREP 01,,,,,,,
3100082990013,False,31,082,99,13,VALLE,PRADERA,EL HARTONAL,,"ESC. JOSE MARIA VIVAS
BELALCAZ",81,98,179,1,3.466407461116148,-76.28300856186019,CITREP 01,,,,,,,
3100082990019,False,31,082,99,19,VALLE,PRADERA,EL LIBANO,,ESC. JOSE CELESTINO MUTIS,61,65,126,1,3.406499612559758,-76.1556816101073,CITREP 01,,,,,,,
3100082990021,False,31,082,99,21,VALLE,PRADERA,EL NOGAL,,ESC. ANTONIA SANTOS,66,82,148,1,3.417209432128413,-76.1543083190917,CITREP 01,,,,,,,
3100082990023,False,31,082,99,23,VALLE,PRADERA,EL RECREO,,"ESC. GABRIEL GARCIA
MARQUEZ",217,183,400,2,3.399087785419118,-76.2031457415469,CITREP 01,,,,,,,
3100082990025,False,31,082,99,25,VALLE,PRADERA,EL RETIRO,,ESC. MERCEDES ABREGO,70,83,153,1,3.443212375839638,-76.142120361328,CITREP 01,,,,,,,
3100082990027,False,31,082,99,27,VALLE,PRADERA,LA FLORESTA,,"ESC. ELENA ROMERO DE
MARTINEZ",112,114,226,1,3.4141357261263,-76.2280690670013,CITREP 01,,,,,,,
3100082990028,False,31,082,99,28,VALLE,PRADERA,LA FRIA,,ESC. ATANASIO GIRARDOT,63,90,153,1,3.440941965805627,-76.1494159698486,CITREP 01,,,,,,,
3100082990029,False,31,082,99,29,VALLE,PRADERA,LA GRANJA,,"ESC. DOLORES BUENO DE
TEJADA",319,278,597,2,3.399216867163994,-76.2325859069823,CITREP 01,,,,,,,
3100082990033,False,31,082,99,33,VALLE,PRADERA,LA RUIZA,,HACIENDA LA RUIZA,22,37,59,1,3.4499378983099174,-76.1985969543457,CITREP 01,,,,,,,
3100082990037,False,31,082,99,37,VALLE,PRADERA,LA TUPIA,,"ESC.POLICARPA
SALAVARRIETA",284,254,538,2,3.402558368943762,-76.3123226165771,CITREP 01,,,,,,,
3100082990039,False,31,082,99,39,VALLE,PRADERA,LA CARBONERA,,ESC. JORGE ELIECER GAITAN,65,68,133,1,3.43275,-76.17162,CITREP 01,,,,,,,
3100082990041,False,31,082,99,41,VALLE,PRADERA,LOMITAS,,"COL FRANCISCO ANTONIO
ZEA",375,320,695,2,3.40861,-76.20427,CITREP 01,,,,,,,
3100082990044,False,31,082,99,44,VALLE,PRADERA,LOS PINOS,,"ESC. ALFONSO LOPEZ
PUMAREJO",35,37,72,1,3.4062250463593973,-76.17342123761772,CITREP 01,,,,,,,
