codigo_mesa,ubigeo_distrito,nombre_distrito,ubigeo_provincia,nombre_provincia,ubigeo_dept,nombre_dept,is_exterior,electores_habiles,votos_emitidos,votos_validos,cand_01,cand_02,descripcion_error,Acta con error aritmético,Acta ilegible,Acta impugnada,Acta sin firmas
069226,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,144,21,,0,0,0,0
069247,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,187,63,,0,0,0,0
069259,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,162,61,,0,0,0,0
069271,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,155,70,,0,0,0,0
069293,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,147,67,,0,0,0,0
069295,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,157,62,,0,0,0,0
069388,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,146,74,,0,0,0,0
069403,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,153,71,,0,0,0,0
069507,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,161,86,,0,0,0,0
069593,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,117,82,,0,0,0,0
069596,190101,PIURA,190100,PIURA,190000,PIURA,False,299,0,0,129,76,,0,0,0,0
069651,190101,PIURA,190100,PIURA,190000,PIURA,False,291,0,0,125,65,,0,0,0,0
069660,190101,PIURA,190100,PIURA,190000,PIURA,False,291,0,0,122,72,,0,0,0,0
069691,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,148,90,,0,0,0,0
069766,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,164,89,,0,0,0,0
069871,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,174,91,,0,0,0,0
069895,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,121,64,,0,0,0,0
069926,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,142,66,,0,0,0,0
069932,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,157,62,,0,0,0,0
070051,190103,CASTILLA,190100,PIURA,190000,PIURA,False,300,0,0,156,66,,0,0,0,0
070405,190106,LA UNION,190100,PIURA,190000,PIURA,False,299,0,0,92,110,,0,0,0,0
070870,190115,VEINTISEIS DE OCTUBRE,190100,PIURA,190000,PIURA,False,300,0,0,129,91,,0,0,0,0
070904,190115,VEINTISEIS DE OCTUBRE,190100,PIURA,190000,PIURA,False,300,0,0,156,93,,0,0,0,0
070913,190115,VEINTISEIS DE OCTUBRE,190100,PIURA,190000,PIURA,False,300,0,0,134,100,,0,0,0,0
070915,190115,VEINTISEIS DE OCTUBRE,190100,PIURA,190000,PIURA,False,228,0,0,89,54,,0,0,0,0
071137,190115,VEINTISEIS DE OCTUBRE,190100,PIURA,190000,PIURA,False,300,0,0,144,77,,0,0,0,0
071238,190115,VEINTISEIS DE OCTUBRE,190100,PIURA,190000,PIURA,False,300,0,0,134,104,,0,0,0,0
071904,190401,CHULUCANAS,190400,MORROPON,190000,PIURA,False,300,0,0,129,51,,0,0,0,0
071930,190401,CHULUCANAS,190400,MORROPON,190000,PIURA,False,290,0,0,130,57,,0,0,0,0
071939,190401,CHULUCANAS,190400,MORROPON,190000,PIURA,False,300,0,0,149,79,,0,0,0,0
072057,190401,CHULUCANAS,190400,MORROPON,190000,PIURA,False,300,0,0,127,64,,0,0,0,0
072224,190408,LA MATANZA,190400,MORROPON,190000,PIURA,False,300,0,0,93,113,,0,0,0,0
072311,190501,PAITA,190500,PAITA,190000,PIURA,False,300,0,0,137,80,Acta con error aritmético | Acta con error aritmético,1,0,0,0
072330,190501,PAITA,190500,PAITA,190000,PIURA,False,300,0,0,126,88,Acta con error aritmético | Acta con error aritmético,1,0,0,0
072450,190501,PAITA,190500,PAITA,190000,PIURA,False,300,0,0,131,85,"Acta impugnada, Acta con error aritmético | Acta impugnada, Acta con error aritmético",1,0,1,0
072544,190505,COLAN,190500,PAITA,190000,PIURA,False,242,0,0,71,109,Acta sin firmas | Acta sin firmas,0,0,0,1
072900,190601,SULLANA,190600,SULLANA,190000,PIURA,False,300,0,0,150,73,,0,0,0,0
072918,190601,SULLANA,190600,SULLANA,190000,PIURA,False,300,0,0,159,61,,0,0,0,0
072953,190601,SULLANA,190600,SULLANA,190000,PIURA,False,300,0,0,153,57,,0,0,0,0
072991,190601,SULLANA,190600,SULLANA,190000,PIURA,False,300,0,0,123,56,,0,0,0,0
072994,190601,SULLANA,190600,SULLANA,190000,PIURA,False,300,0,0,155,76,,0,0,0,0
073161,190602,BELLAVISTA,190600,SULLANA,190000,PIURA,False,299,0,0,173,40,,0,0,0,0
074148,200101,PUNO,200100,PUNO,200000,PUNO,False,300,0,0,43,170,,0,0,0,0
074149,200101,PUNO,200100,PUNO,200000,PUNO,False,300,0,0,62,155,,0,0,0,0
074158,200101,PUNO,200100,PUNO,200000,PUNO,False,300,0,0,42,172,,0,0,0,0
074323,200101,PUNO,200100,PUNO,200000,PUNO,False,300,0,0,58,174,,0,0,0,0
074360,200101,PUNO,200100,PUNO,200000,PUNO,False,300,0,0,56,171,,0,0,0,0
074397,200101,PUNO,200100,PUNO,200000,PUNO,False,299,0,0,52,169,,0,0,0,0
074573,200108,MAÑAZO,200100,PUNO,200000,PUNO,False,300,0,0,23,212,,0,0,0,0
074727,200201,AZANGARO,200200,AZANGARO,200000,PUNO,False,300,0,0,16,224,Acta impugnada | Acta impugnada,0,0,1,0
075349,200501,HUANCANE,200500,HUANCANE,200000,PUNO,False,300,0,0,6,218,,0,0,0,0
076034,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,48,199,,0,0,0,0
076057,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,50,193,,0,0,0,0
076079,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,55,178,,0,0,0,0
076184,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,31,197,,0,0,0,0
076350,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,57,174,,0,0,0,0
076403,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,54,204,,0,0,0,0
076562,200901,JULIACA,200900,SAN ROMAN,200000,PUNO,False,300,0,0,41,199,,0,0,0,0
077398,210102,CALZADA,210100,MOYOBAMBA,210000,SAN MARTIN,False,300,0,0,68,125,,0,0,0,0
077991,210405,PAJARILLO,210400,MARISCAL CACERES,210000,SAN MARTIN,False,291,0,0,99,80,,0,0,0,0
078541,210601,TARAPOTO,210600,SAN MARTIN,210000,SAN MARTIN,False,300,0,0,131,95,,0,0,0,0
078609,210604,CACATACHI,210600,SAN MARTIN,210000,SAN MARTIN,False,267,0,0,98,113,,0,0,0,0
078843,210621,LA BANDA DE SHILCAYO,210600,SAN MARTIN,210000,SAN MARTIN,False,300,0,0,120,98,,0,0,0,0
078875,210621,LA BANDA DE SHILCAYO,210600,SAN MARTIN,210000,SAN MARTIN,False,300,0,0,129,82,,0,0,0,0
079560,220101,TACNA,220100,TACNA,220000,TACNA,False,300,0,0,87,126,,0,0,0,0
079620,220101,TACNA,220100,TACNA,220000,TACNA,False,300,0,0,67,155,,0,0,0,0
079753,220101,TACNA,220100,TACNA,220000,TACNA,False,300,0,0,103,120,,0,0,0,0
079762,220101,TACNA,220100,TACNA,220000,TACNA,False,300,0,0,89,137,,0,0,0,0
079852,220109,POCOLLAY,220100,TACNA,220000,TACNA,False,300,0,0,68,148,,0,0,0,0
079856,220109,POCOLLAY,220100,TACNA,220000,TACNA,False,300,0,0,72,158,,0,0,0,0
079882,220109,POCOLLAY,220100,TACNA,220000,TACNA,False,281,0,0,67,138,,0,0,0,0
079886,220109,POCOLLAY,220100,TACNA,220000,TACNA,False,293,0,0,53,182,,0,0,0,0
079899,220109,POCOLLAY,220100,TACNA,220000,TACNA,False,292,0,0,85,154,,0,0,0,0
080131,220113,CORONEL GREGORIO ALBARRACIN LANCHIPA,220100,TACNA,220000,TACNA,False,300,0,0,46,181,,0,0,0,0
080263,220113,CORONEL GREGORIO ALBARRACIN LANCHIPA,220100,TACNA,220000,TACNA,False,293,0,0,51,189,,0,0,0,0
080377,220113,CORONEL GREGORIO ALBARRACIN LANCHIPA,220100,TACNA,220000,TACNA,False,300,0,0,83,151,,0,0,0,0
080606,230101,TUMBES,230100,TUMBES,230000,TUMBES,False,300,0,0,122,69,,0,0,0,0
080895,230104,PAMPAS DE HOSPITAL,230100,TUMBES,230000,TUMBES,False,279,0,0,139,73,,0,0,0,0
081052,230301,ZARUMILLA,230300,ZARUMILLA,230000,TUMBES,False,300,0,0,164,68,,0,0,0,0
081247,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,149,84,,0,0,0,0
081248,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,131,92,,0,0,0,0
081249,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,153,80,,0,0,0,0
081322,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,139,74,,0,0,0,0
081400,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,153,68,,0,0,0,0
081423,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,178,91,,0,0,0,0
081441,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,171,79,,0,0,0,0
081443,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,169,83,,0,0,0,0
081463,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,144,83,,0,0,0,0
081481,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,134,55,,0,0,0,0
081768,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,139,57,,0,0,0,0
081813,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,158,60,,0,0,0,0
081825,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,141,89,,0,0,0,0
081921,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,140,85,,0,0,0,0
081932,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,144,71,,0,0,0,0
081988,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,161,78,,0,0,0,0
082060,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,155,75,,0,0,0,0
082133,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,0,70,,0,0,0,0
082299,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,134,59,,0,0,0,0
082369,240101,CALLAO,240100,CALLAO,240000,CALLAO,False,299,0,0,133,58,,0,0,0,0
082488,240102,BELLAVISTA,240100,CALLAO,240000,CALLAO,False,300,0,0,139,51,,0,0,0,0
082603,240102,BELLAVISTA,240100,CALLAO,240000,CALLAO,False,296,0,0,129,53,,0,0,0,0
082702,240103,LA PUNTA,240100,CALLAO,240000,CALLAO,False,277,0,0,178,26,,0,0,0,0
082759,240104,CARMEN DE LA LEGUA-REYNOSO,240100,CALLAO,240000,CALLAO,False,281,0,0,139,85,,0,0,0,0
082800,240104,CARMEN DE LA LEGUA-REYNOSO,240100,CALLAO,240000,CALLAO,False,300,0,0,149,73,,0,0,0,0
082824,240104,CARMEN DE LA LEGUA-REYNOSO,240100,CALLAO,240000,CALLAO,False,300,0,0,108,80,,0,0,0,0
082835,240104,CARMEN DE LA LEGUA-REYNOSO,240100,CALLAO,240000,CALLAO,False,230,0,0,111,46,,0,0,0,0
082845,240104,CARMEN DE LA LEGUA-REYNOSO,240100,CALLAO,240000,CALLAO,False,300,0,0,136,83,,0,0,0,0
082899,240105,LA PERLA,240100,CALLAO,240000,CALLAO,False,300,0,0,151,59,,0,0,0,0
082961,240105,LA PERLA,240100,CALLAO,240000,CALLAO,False,300,0,0,155,44,,0,0,0,0
082980,240105,LA PERLA,240100,CALLAO,240000,CALLAO,False,299,0,0,166,52,,0,0,0,0
083130,240106,VENTANILLA,240100,CALLAO,240000,CALLAO,False,300,0,0,163,84,,0,0,0,0
083306,240106,VENTANILLA,240100,CALLAO,240000,CALLAO,False,300,0,0,104,90,,0,0,0,0
083785,240106,VENTANILLA,240100,CALLAO,240000,CALLAO,False,230,0,0,74,67,,0,0,0,0
083838,240106,VENTANILLA,240100,CALLAO,240000,CALLAO,False,230,0,0,85,61,,0,0,0,0
084091,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,127,93,,0,0,0,0
084108,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,115,81,,0,0,0,0
084123,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,111,75,,0,0,0,0
084138,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,123,77,,0,0,0,0
084196,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,117,76,,0,0,0,0
084203,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,99,80,,0,0,0,0
084225,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,286,0,0,115,89,,0,0,0,0
084293,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,113,93,,0,0,0,0
084326,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,120,75,,0,0,0,0
084341,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,150,74,,0,0,0,0
084344,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,125,95,,0,0,0,0
084376,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,298,0,0,177,77,,0,0,0,0
084437,250101,CALLERIA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,128,88,,0,0,0,0
084543,250102,YARINACOCHA,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,116,75,,0,0,0,0
085021,250107,MANANTAY,250100,CORONEL PORTILLO,250000,UCAYALI,False,300,0,0,123,88,,0,0,0,0
085027,250107,MANANTAY,250100,CORONEL PORTILLO,250000,UCAYALI,False,230,0,0,85,65,,0,0,0,0
085405,250301,RAIMONDI,250300,ATALAYA,250000,UCAYALI,False,291,0,0,67,73,,0,0,0,0
085407,250301,RAIMONDI,250300,ATALAYA,250000,UCAYALI,False,291,0,0,58,89,,0,0,0,0
085408,250301,RAIMONDI,250300,ATALAYA,250000,UCAYALI,False,291,0,0,62,71,,0,0,0,0
085426,250301,RAIMONDI,250300,ATALAYA,250000,UCAYALI,False,299,0,0,56,52,,0,0,0,0
900619,021301,CHIMBOTE,021300,SANTA,020000,ANCASH,False,281,0,0,89,110,Acta con error aritmético | Acta con error aritmético,1,0,0,0
900637,021305,NEPEÑA,021300,SANTA,020000,ANCASH,False,257,0,0,72,123,,0,0,0,0
900650,021305,NEPEÑA,021300,SANTA,020000,ANCASH,False,298,0,0,68,169,,0,0,0,0
900720,030310,SAN JERONIMO,030300,ANDAHUAYLAS,030000,APURIMAC,False,248,0,0,10,177,,0,0,0,0
901066,060101,CAJAMARCA,060100,CAJAMARCA,060000,CAJAMARCA,False,237,0,0,100,86,,0,0,0,0
901813,070806,PICHIGUA,070800,ESPINAR,070000,CUSCO,False,258,0,0,14,175,,0,0,0,0
902258,090101,HUANUCO,090100,HUANUCO,090000,HUANUCO,False,162,0,0,31,111,,0,0,0,0
902259,090101,HUANUCO,090100,HUANUCO,090000,HUANUCO,False,173,0,0,40,106,,0,0,0,0
