mesa_id,partido_posicion,partido_nombre,votos_pre_recount,votos_post_recount,delta,delta_pct
039763,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,1.0,1.0,
039763,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
039763,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",5.0,5.0,0.0,0.0
039763,16,JUNTOS POR EL PERÚ,17.0,19.0,2.0,11.76470588235294
039763,17,PODEMOS PERÚ,2.0,2.0,0.0,0.0
039763,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
039763,19,FE EN EL PERÚ,0.0,0.0,0.0,
039763,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
039763,21,FUERZA POPULAR,24.0,35.0,11.0,45.83333333333333
039763,22,ALIANZA PARA EL PROGRESO,0.0,1.0,1.0,
039763,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,0.0,0.0,
039763,24,AHORA NACIÓN - AN,9.0,11.0,2.0,22.22222222222222
039763,25,LIBERTAD POPULAR,0.0,0.0,0.0,
039763,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
039763,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
039763,28,PERÚ MODERNO,0.0,0.0,0.0,
039763,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,1.0,1.0,
039763,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
039763,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1.0,3.0,2.0,200.0
039763,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
039763,33,RENOVACIÓN POPULAR,13.0,14.0,1.0,7.6923076923076925
039763,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
039763,35,FUERZA Y LIBERTAD,2.0,3.0,1.0,50.0
039763,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
039763,37,UNIDAD NACIONAL,0.0,1.0,1.0,
039763,38,PARTIDO MORADO,0.0,0.0,0.0,
039763,80,VOTOS EN BLANCO,71.0,30.0,-41.0,-57.74647887323944
039763,81,VOTOS NULOS,75.0,6.0,-69.0,-92.0
039763,99,TOTAL DE CIUDADANOS QUE VOTARON,229.0,230.0,1.0,0.43668122270742354
039981,1,ALIANZA ELECTORAL VENCEREMOS,1.0,2.0,1.0,100.0
039981,2,PARTIDO PATRIÓTICO DEL PERÚ,4.0,4.0,0.0,0.0
039981,3,PARTIDO CÍVICO OBRAS,23.0,24.0,1.0,4.3478260869565215
039981,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
039981,5,PARTIDO DEMÓCRATA VERDE,1.0,1.0,0.0,0.0
039981,6,PARTIDO DEL BUEN GOBIERNO,22.0,22.0,0.0,0.0
039981,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
039981,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
039981,9,PROGRESEMOS,0.0,0.0,0.0,
039981,10,PARTIDO SICREO,6.0,6.0,0.0,0.0
039981,11,PARTIDO PAÍS PARA TODOS,25.0,28.0,3.0,12.0
039981,12,PARTIDO FRENTE DE LA ESPERANZA 2021,3.0,3.0,0.0,0.0
039981,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,3.0,3.0,0.0,0.0
039981,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
039981,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",10.0,11.0,1.0,10.0
039981,16,JUNTOS POR EL PERÚ,8.0,9.0,1.0,12.5
039981,17,PODEMOS PERÚ,1.0,1.0,0.0,0.0
039981,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
039981,19,FE EN EL PERÚ,0.0,0.0,0.0,
039981,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2.0,2.0,0.0,0.0
039981,21,FUERZA POPULAR,39.0,39.0,0.0,0.0
039981,22,ALIANZA PARA EL PROGRESO,2.0,2.0,0.0,0.0
039981,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,6.0,6.0,0.0,0.0
039981,24,AHORA NACIÓN - AN,9.0,8.0,-1.0,-11.11111111111111
039981,25,LIBERTAD POPULAR,0.0,0.0,0.0,
039981,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
039981,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
039981,28,PERÚ MODERNO,0.0,0.0,0.0,
039981,29,PARTIDO POLÍTICO PERÚ PRIMERO,1.0,1.0,0.0,0.0
039981,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
039981,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2.0,1.0,-1.0,-50.0
039981,32,PARTIDO APRISTA PERUANO,0.0,0.0,0.0,
039981,33,RENOVACIÓN POPULAR,27.0,29.0,2.0,7.4074074074074066
039981,34,PARTIDO DEMÓCRATA UNIDO PERÚ,2.0,2.0,0.0,0.0
039981,35,FUERZA Y LIBERTAD,1.0,0.0,-1.0,-100.0
039981,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
039981,37,UNIDAD NACIONAL,0.0,0.0,0.0,
039981,38,PARTIDO MORADO,2.0,2.0,0.0,0.0
039981,80,VOTOS EN BLANCO,29.0,22.0,-7.0,-24.137931034482758
039981,81,VOTOS NULOS,2.0,3.0,1.0,50.0
039981,99,TOTAL DE CIUDADANOS QUE VOTARON,230.0,231.0,1.0,0.43478260869565216
041701,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
041701,2,PARTIDO PATRIÓTICO DEL PERÚ,1.0,1.0,0.0,0.0
041701,3,PARTIDO CÍVICO OBRAS,13.0,13.0,0.0,0.0
041701,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
041701,5,PARTIDO DEMÓCRATA VERDE,1.0,1.0,0.0,0.0
041701,6,PARTIDO DEL BUEN GOBIERNO,49.0,49.0,0.0,0.0
041701,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
041701,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
041701,9,PROGRESEMOS,1.0,1.0,0.0,0.0
041701,10,PARTIDO SICREO,8.0,8.0,0.0,0.0
041701,11,PARTIDO PAÍS PARA TODOS,27.0,26.0,-1.0,-3.7037037037037033
041701,12,PARTIDO FRENTE DE LA ESPERANZA 2021,2.0,2.0,0.0,0.0
041701,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
041701,14,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
041701,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",22.0,12.0,-10.0,-45.45454545454545
041701,16,JUNTOS POR EL PERÚ,5.0,5.0,0.0,0.0
041701,17,PODEMOS PERÚ,0.0,0.0,0.0,
041701,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
041701,19,FE EN EL PERÚ,1.0,1.0,0.0,0.0
041701,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1.0,1.0,0.0,0.0
041701,21,FUERZA POPULAR,41.0,42.0,1.0,2.4390243902439024
041701,22,ALIANZA PARA EL PROGRESO,1.0,1.0,0.0,0.0
041701,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,3.0,3.0,0.0,0.0
041701,24,AHORA NACIÓN - AN,18.0,19.0,1.0,5.555555555555555
041701,25,LIBERTAD POPULAR,0.0,0.0,0.0,
041701,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
041701,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
041701,28,PERÚ MODERNO,0.0,0.0,0.0,
041701,29,PARTIDO POLÍTICO PERÚ PRIMERO,1.0,1.0,0.0,0.0
041701,30,SALVEMOS AL PERÚ,1.0,1.0,0.0,0.0
041701,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,1.0,1.0,
041701,32,PARTIDO APRISTA PERUANO,1.0,1.0,0.0,0.0
041701,33,RENOVACIÓN POPULAR,42.0,44.0,2.0,4.761904761904762
041701,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,0.0,0.0,
041701,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
041701,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1.0,0.0,-1.0,-100.0
041701,37,UNIDAD NACIONAL,3.0,3.0,0.0,0.0
041701,38,PARTIDO MORADO,0.0,0.0,0.0,
041701,80,VOTOS EN BLANCO,0.0,20.0,20.0,
041701,81,VOTOS NULOS,31.0,8.0,-23.0,-74.19354838709677
041701,99,TOTAL DE CIUDADANOS QUE VOTARON,264.0,264.0,0.0,0.0
041801,1,ALIANZA ELECTORAL VENCEREMOS,1.0,2.0,1.0,100.0
041801,2,PARTIDO PATRIÓTICO DEL PERÚ,1.0,1.0,0.0,0.0
041801,3,PARTIDO CÍVICO OBRAS,14.0,16.0,2.0,14.285714285714285
041801,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
041801,5,PARTIDO DEMÓCRATA VERDE,0.0,1.0,1.0,
041801,6,PARTIDO DEL BUEN GOBIERNO,24.0,23.0,-1.0,-4.166666666666666
041801,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
041801,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
041801,9,PROGRESEMOS,1.0,1.0,0.0,0.0
041801,10,PARTIDO SICREO,5.0,6.0,1.0,20.0
041801,11,PARTIDO PAÍS PARA TODOS,9.0,11.0,2.0,22.22222222222222
041801,12,PARTIDO FRENTE DE LA ESPERANZA 2021,2.0,2.0,0.0,0.0
041801,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
041801,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
041801,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",8.0,8.0,0.0,0.0
041801,16,JUNTOS POR EL PERÚ,6.0,6.0,0.0,0.0
041801,17,PODEMOS PERÚ,4.0,4.0,0.0,0.0
041801,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
041801,19,FE EN EL PERÚ,0.0,0.0,0.0,
041801,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
041801,21,FUERZA POPULAR,46.0,52.0,6.0,13.043478260869565
041801,22,ALIANZA PARA EL PROGRESO,1.0,1.0,0.0,0.0
041801,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.0,1.0,0.0,0.0
041801,24,AHORA NACIÓN - AN,16.0,18.0,2.0,12.5
041801,25,LIBERTAD POPULAR,0.0,0.0,0.0,
041801,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
041801,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
041801,28,PERÚ MODERNO,0.0,0.0,0.0,
041801,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
041801,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
041801,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,5.0,5.0,0.0,0.0
041801,32,PARTIDO APRISTA PERUANO,2.0,2.0,0.0,0.0
041801,33,RENOVACIÓN POPULAR,43.0,44.0,1.0,2.3255813953488373
041801,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
041801,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
041801,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
041801,37,UNIDAD NACIONAL,3.0,4.0,1.0,33.33333333333333
041801,38,PARTIDO MORADO,1.0,1.0,0.0,0.0
041801,80,VOTOS EN BLANCO,18.0,18.0,0.0,0.0
041801,81,VOTOS NULOS,22.0,7.0,-15.0,-68.18181818181817
041801,99,TOTAL DE CIUDADANOS QUE VOTARON,227.0,235.0,8.0,3.524229074889868
041982,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
041982,2,PARTIDO PATRIÓTICO DEL PERÚ,2.0,2.0,0.0,0.0
041982,3,PARTIDO CÍVICO OBRAS,21.0,21.0,0.0,0.0
041982,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
041982,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
041982,6,PARTIDO DEL BUEN GOBIERNO,43.0,43.0,0.0,0.0
041982,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
041982,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
041982,9,PROGRESEMOS,3.0,3.0,0.0,0.0
041982,10,PARTIDO SICREO,10.0,10.0,0.0,0.0
041982,11,PARTIDO PAÍS PARA TODOS,25.0,25.0,0.0,0.0
041982,12,PARTIDO FRENTE DE LA ESPERANZA 2021,1.0,1.0,0.0,0.0
041982,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2.0,2.0,0.0,0.0
041982,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
041982,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",14.0,14.0,0.0,0.0
041982,16,JUNTOS POR EL PERÚ,5.0,5.0,0.0,0.0
041982,17,PODEMOS PERÚ,2.0,2.0,0.0,0.0
041982,18,PARTIDO DEMOCRATICO FEDERAL,1.0,1.0,0.0,0.0
041982,19,FE EN EL PERÚ,0.0,0.0,0.0,
041982,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2.0,2.0,0.0,0.0
041982,21,FUERZA POPULAR,30.0,29.0,-1.0,-3.3333333333333335
041982,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
041982,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1.0,1.0,0.0,0.0
041982,24,AHORA NACIÓN - AN,19.0,19.0,0.0,0.0
041982,25,LIBERTAD POPULAR,1.0,1.0,0.0,0.0
041982,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
041982,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
041982,28,PERÚ MODERNO,0.0,0.0,0.0,
041982,29,PARTIDO POLÍTICO PERÚ PRIMERO,1.0,1.0,0.0,0.0
041982,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
041982,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,1.0,1.0,0.0,0.0
041982,32,PARTIDO APRISTA PERUANO,1.0,1.0,0.0,0.0
041982,33,RENOVACIÓN POPULAR,43.0,44.0,1.0,2.3255813953488373
041982,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
041982,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
041982,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
041982,37,UNIDAD NACIONAL,0.0,0.0,0.0,
041982,38,PARTIDO MORADO,3.0,2.0,-1.0,-33.33333333333333
041982,80,VOTOS EN BLANCO,15.0,16.0,1.0,6.666666666666667
041982,81,VOTOS NULOS,8.0,8.0,0.0,0.0
041982,99,TOTAL DE CIUDADANOS QUE VOTARON,247.0,255.0,8.0,3.2388663967611335
042799,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
042799,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
042799,3,PARTIDO CÍVICO OBRAS,0.0,22.0,22.0,
042799,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
042799,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
042799,6,PARTIDO DEL BUEN GOBIERNO,0.0,21.0,21.0,
042799,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
042799,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
042799,9,PROGRESEMOS,0.0,0.0,0.0,
042799,10,PARTIDO SICREO,0.0,4.0,4.0,
042799,11,PARTIDO PAÍS PARA TODOS,0.0,16.0,16.0,
042799,12,PARTIDO FRENTE DE LA ESPERANZA 2021,0.0,1.0,1.0,
042799,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
042799,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
042799,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",0.0,8.0,8.0,
042799,16,JUNTOS POR EL PERÚ,0.0,12.0,12.0,
042799,17,PODEMOS PERÚ,0.0,1.0,1.0,
042799,18,PARTIDO DEMOCRATICO FEDERAL,0.0,1.0,1.0,
042799,19,FE EN EL PERÚ,0.0,1.0,1.0,
042799,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
042799,21,FUERZA POPULAR,0.0,43.0,43.0,
042799,22,ALIANZA PARA EL PROGRESO,0.0,3.0,3.0,
042799,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,0.0,1.0,1.0,
042799,24,AHORA NACIÓN - AN,0.0,16.0,16.0,
042799,25,LIBERTAD POPULAR,0.0,0.0,0.0,
042799,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
042799,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
042799,28,PERÚ MODERNO,0.0,0.0,0.0,
042799,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
042799,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
042799,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,0.0,2.0,2.0,
042799,32,PARTIDO APRISTA PERUANO,0.0,3.0,3.0,
042799,33,RENOVACIÓN POPULAR,0.0,43.0,43.0,
042799,34,PARTIDO DEMÓCRATA UNIDO PERÚ,0.0,2.0,2.0,
042799,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
042799,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
042799,37,UNIDAD NACIONAL,0.0,0.0,0.0,
042799,38,PARTIDO MORADO,0.0,1.0,1.0,
042799,80,VOTOS EN BLANCO,0.0,91.0,91.0,
042799,81,VOTOS NULOS,0.0,6.0,6.0,
042799,99,TOTAL DE CIUDADANOS QUE VOTARON,0.0,298.0,298.0,
042820,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
042820,2,PARTIDO PATRIÓTICO DEL PERÚ,5.0,5.0,0.0,0.0
042820,3,PARTIDO CÍVICO OBRAS,22.0,22.0,0.0,0.0
042820,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
042820,5,PARTIDO DEMÓCRATA VERDE,0.0,1.0,1.0,
042820,6,PARTIDO DEL BUEN GOBIERNO,21.0,21.0,0.0,0.0
042820,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
042820,8,PARTIDO POLÍTICO PRIN,1.0,1.0,0.0,0.0
042820,9,PROGRESEMOS,2.0,2.0,0.0,0.0
042820,10,PARTIDO SICREO,8.0,7.0,-1.0,-12.5
042820,11,PARTIDO PAÍS PARA TODOS,21.0,21.0,0.0,0.0
042820,12,PARTIDO FRENTE DE LA ESPERANZA 2021,4.0,4.0,0.0,0.0
042820,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
042820,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
042820,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",6.0,5.0,-1.0,-16.666666666666664
042820,16,JUNTOS POR EL PERÚ,6.0,6.0,0.0,0.0
042820,17,PODEMOS PERÚ,4.0,4.0,0.0,0.0
042820,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
042820,19,FE EN EL PERÚ,1.0,0.0,-1.0,-100.0
042820,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
042820,21,FUERZA POPULAR,45.0,42.0,-3.0,-6.666666666666667
042820,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
042820,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2.0,2.0,0.0,0.0
042820,24,AHORA NACIÓN - AN,14.0,14.0,0.0,0.0
042820,25,LIBERTAD POPULAR,0.0,0.0,0.0,
042820,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
042820,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0.0,0.0,0.0,
042820,28,PERÚ MODERNO,0.0,0.0,0.0,
042820,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
042820,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
042820,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2.0,2.0,0.0,0.0
042820,32,PARTIDO APRISTA PERUANO,2.0,2.0,0.0,0.0
042820,33,RENOVACIÓN POPULAR,37.0,39.0,2.0,5.405405405405405
042820,34,PARTIDO DEMÓCRATA UNIDO PERÚ,2.0,1.0,-1.0,-50.0
042820,35,FUERZA Y LIBERTAD,0.0,0.0,0.0,
042820,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,1.0,1.0,0.0,0.0
042820,37,UNIDAD NACIONAL,0.0,0.0,0.0,
042820,38,PARTIDO MORADO,0.0,0.0,0.0,
042820,80,VOTOS EN BLANCO,16.0,94.0,78.0,487.5
042820,81,VOTOS NULOS,0.0,2.0,2.0,
042820,99,TOTAL DE CIUDADANOS QUE VOTARON,220.0,298.0,78.0,35.45454545454545
042942,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
042942,2,PARTIDO PATRIÓTICO DEL PERÚ,0.0,0.0,0.0,
042942,3,PARTIDO CÍVICO OBRAS,15.0,14.0,-1.0,-6.666666666666667
042942,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
042942,5,PARTIDO DEMÓCRATA VERDE,0.0,0.0,0.0,
042942,6,PARTIDO DEL BUEN GOBIERNO,33.0,33.0,0.0,0.0
042942,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
042942,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
042942,9,PROGRESEMOS,0.0,0.0,0.0,
042942,10,PARTIDO SICREO,5.0,6.0,1.0,20.0
042942,11,PARTIDO PAÍS PARA TODOS,18.0,18.0,0.0,0.0
042942,12,PARTIDO FRENTE DE LA ESPERANZA 2021,3.0,3.0,0.0,0.0
042942,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1.0,1.0,0.0,0.0
042942,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
042942,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",11.0,11.0,0.0,0.0
042942,16,JUNTOS POR EL PERÚ,1.0,1.0,0.0,0.0
042942,17,PODEMOS PERÚ,2.0,2.0,0.0,0.0
042942,18,PARTIDO DEMOCRATICO FEDERAL,1.0,1.0,0.0,0.0
042942,19,FE EN EL PERÚ,0.0,0.0,0.0,
042942,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,0.0,0.0,0.0,
042942,21,FUERZA POPULAR,44.0,44.0,0.0,0.0
042942,22,ALIANZA PARA EL PROGRESO,1.0,1.0,0.0,0.0
042942,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,4.0,4.0,0.0,0.0
042942,24,AHORA NACIÓN - AN,17.0,17.0,0.0,0.0
042942,25,LIBERTAD POPULAR,0.0,0.0,0.0,
042942,26,UN CAMINO DIFERENTE,1.0,1.0,0.0,0.0
042942,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1.0,1.0,0.0,0.0
042942,28,PERÚ MODERNO,0.0,0.0,0.0,
042942,29,PARTIDO POLÍTICO PERÚ PRIMERO,0.0,0.0,0.0,
042942,30,SALVEMOS AL PERÚ,0.0,0.0,0.0,
042942,31,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2.0,2.0,0.0,0.0
042942,32,PARTIDO APRISTA PERUANO,3.0,3.0,0.0,0.0
042942,33,RENOVACIÓN POPULAR,44.0,45.0,1.0,2.272727272727273
042942,34,PARTIDO DEMÓCRATA UNIDO PERÚ,1.0,1.0,0.0,0.0
042942,35,FUERZA Y LIBERTAD,1.0,1.0,0.0,0.0
042942,36,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0.0,0.0,0.0,
042942,37,UNIDAD NACIONAL,4.0,4.0,0.0,0.0
042942,38,PARTIDO MORADO,1.0,1.0,0.0,0.0
042942,80,VOTOS EN BLANCO,76.0,12.0,-64.0,-84.21052631578947
042942,81,VOTOS NULOS,9.0,9.0,0.0,0.0
042942,99,TOTAL DE CIUDADANOS QUE VOTARON,236.0,236.0,0.0,0.0
043041,1,ALIANZA ELECTORAL VENCEREMOS,0.0,0.0,0.0,
043041,2,PARTIDO PATRIÓTICO DEL PERÚ,1.0,1.0,0.0,0.0
043041,3,PARTIDO CÍVICO OBRAS,25.0,25.0,0.0,0.0
043041,4,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,0.0,,,
043041,5,PARTIDO DEMÓCRATA VERDE,1.0,1.0,0.0,0.0
043041,6,PARTIDO DEL BUEN GOBIERNO,17.0,17.0,0.0,0.0
043041,7,PARTIDO POLÍTICO PERÚ ACCIÓN,0.0,0.0,0.0,
043041,8,PARTIDO POLÍTICO PRIN,0.0,0.0,0.0,
043041,9,PROGRESEMOS,0.0,0.0,0.0,
043041,10,PARTIDO SICREO,2.0,2.0,0.0,0.0
043041,11,PARTIDO PAÍS PARA TODOS,18.0,18.0,0.0,0.0
043041,12,PARTIDO FRENTE DE LA ESPERANZA 2021,1.0,1.0,0.0,0.0
043041,13,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,0.0,0.0,0.0,
043041,14,PARTIDO CIUDADANOS POR EL PERÚ,0.0,,,
043041,15,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO",10.0,10.0,0.0,0.0
043041,16,JUNTOS POR EL PERÚ,11.0,11.0,0.0,0.0
043041,17,PODEMOS PERÚ,3.0,3.0,0.0,0.0
043041,18,PARTIDO DEMOCRATICO FEDERAL,0.0,0.0,0.0,
043041,19,FE EN EL PERÚ,0.0,0.0,0.0,
043041,20,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1.0,1.0,0.0,0.0
043041,21,FUERZA POPULAR,47.0,47.0,0.0,0.0
043041,22,ALIANZA PARA EL PROGRESO,0.0,0.0,0.0,
043041,23,PARTIDO POLÍTICO COOPERACIÓN POPULAR,3.0,3.0,0.0,0.0
043041,24,AHORA NACIÓN - AN,12.0,12.0,0.0,0.0
043041,25,LIBERTAD POPULAR,0.0,0.0,0.0,
043041,26,UN CAMINO DIFERENTE,0.0,0.0,0.0,
043041,27,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1.0,1.0,0.0,0.0
043041,28,PERÚ MODERNO,0.0,0.0,0.0,
