mesa_id,partido_nombre,votos_pre_recount,votos_post_recount,delta,delta_pct
902524,RENOVACIÓN POPULAR,4,5.0,1.0,25.0
902541,RENOVACIÓN POPULAR,6,7.0,1.0,16.666666666666664
902583,RENOVACIÓN POPULAR,3,3.0,0.0,0.0
902686,RENOVACIÓN POPULAR,1,1.0,0.0,0.0
902708,RENOVACIÓN POPULAR,1,4.0,3.0,300.0
902725,RENOVACIÓN POPULAR,0,0.0,0.0,
902748,RENOVACIÓN POPULAR,6,7.0,1.0,16.666666666666664
902760,RENOVACIÓN POPULAR,9,11.0,2.0,22.22222222222222
902911,RENOVACIÓN POPULAR,2,3.0,1.0,50.0
902929,RENOVACIÓN POPULAR,0,0.0,0.0,
903132,RENOVACIÓN POPULAR,18,18.0,0.0,0.0
903331,RENOVACIÓN POPULAR,1,0.0,-1.0,-100.0
903358,RENOVACIÓN POPULAR,3,3.0,0.0,0.0
903434,RENOVACIÓN POPULAR,0,0.0,0.0,
903457,RENOVACIÓN POPULAR,6,7.0,1.0,16.666666666666664
903486,RENOVACIÓN POPULAR,30,33.0,3.0,10.0
903740,RENOVACIÓN POPULAR,1,1.0,0.0,0.0
903788,RENOVACIÓN POPULAR,5,5.0,0.0,0.0
904006,RENOVACIÓN POPULAR,1,1.0,0.0,0.0
904017,RENOVACIÓN POPULAR,3,,,
904033,RENOVACIÓN POPULAR,0,0.0,0.0,
904447,RENOVACIÓN POPULAR,0,0.0,0.0,
904631,RENOVACIÓN POPULAR,3,0.0,-3.0,-100.0
004384,RENOVACIÓN POPULAR,6,6.0,0.0,0.0
037542,RENOVACIÓN POPULAR,32,32.0,0.0,0.0
044282,RENOVACIÓN POPULAR,29,31.0,2.0,6.896551724137931
049019,RENOVACIÓN POPULAR,34,38.0,4.0,11.76470588235294
049357,RENOVACIÓN POPULAR,47,47.0,0.0,0.0
058979,RENOVACIÓN POPULAR,19,20.0,1.0,5.263157894736842
069466,RENOVACIÓN POPULAR,30,30.0,0.0,0.0
086060,RENOVACIÓN POPULAR,0,32.0,32.0,
086614,RENOVACIÓN POPULAR,0,46.0,46.0,
903206,RENOVACIÓN POPULAR,23,26.0,3.0,13.043478260869565
903209,RENOVACIÓN POPULAR,23,28.0,5.0,21.73913043478261
903214,RENOVACIÓN POPULAR,0,28.0,28.0,
