mpio_reg_code_7,dept_reg_code,dept_name,mpio_name,is_exterior,censo,num_mesas
2900064,2900,TOLIMA,HONDA,False,22935,63
2900067,2900,TOLIMA,ICONONZO,False,9588,30
2900070,2900,TOLIMA,LERIDA,False,15792,50
2900073,2900,TOLIMA,LIBANO,False,34460,100
2900076,2900,TOLIMA,MARIQUITA,False,30588,96
2900079,2900,TOLIMA,MELGAR,False,33147,104
2900080,2900,TOLIMA,MURILLO,False,3871,13
2900082,2900,TOLIMA,NATAGAIMA,False,15378,49
2900085,2900,TOLIMA,ORTEGA,False,24250,80
2900087,2900,TOLIMA,PALOCABILDO,False,8737,27
2900088,2900,TOLIMA,PIEDRAS,False,5803,19
2900089,2900,TOLIMA,PLANADAS,False,24824,78
2900091,2900,TOLIMA,PRADO,False,8087,27
2900094,2900,TOLIMA,PURIFICACION,False,20752,65
2900097,2900,TOLIMA,RIOBLANCO,False,18580,61
2900100,2900,TOLIMA,RONCESVALLES,False,4538,15
2900103,2900,TOLIMA,ROVIRA,False,21980,73
2900105,2900,TOLIMA,SALDAÑA,False,13293,41
2900106,2900,TOLIMA,SAN ANTONIO,False,10953,34
2900109,2900,TOLIMA,SAN LUIS,False,12517,42
2900112,2900,TOLIMA,SANTA ISABEL,False,5940,25
2900115,2900,TOLIMA,SUAREZ,False,4801,18
2900118,2900,TOLIMA,VALLE DE SAN JUAN,False,4946,16
2900121,2900,TOLIMA,VENADILLO,False,12089,41
2900124,2900,TOLIMA,VILLAHERMOSA,False,7191,26
2900127,2900,TOLIMA,VILLARRICA,False,5291,18
3100001,3100,VALLE,CALI,False,1841675,5443
3100004,3100,VALLE,ALCALA,False,12566,40
3100007,3100,VALLE,ANDALUCIA,False,20083,62
3100010,3100,VALLE,ANSERMANUEVO,False,19000,67
3100013,3100,VALLE,ARGELIA,False,5932,21
3100016,3100,VALLE,BOLIVAR,False,13470,47
3100019,3100,VALLE,BUENAVENTURA,False,237167,730
3100022,3100,VALLE,BUGA,False,110301,354
3100025,3100,VALLE,BUGALAGRANDE,False,21147,70
3100028,3100,VALLE,CAICEDONIA,False,27806,91
3100031,3100,VALLE,CANDELARIA,False,85518,246
3100034,3100,VALLE,CARTAGO,False,122473,373
3100037,3100,VALLE,DAGUA,False,38596,123
3100040,3100,VALLE,CALIMA (DARIEN),False,15597,56
3100043,3100,VALLE,EL AGUILA,False,7842,33
3100046,3100,VALLE,EL CAIRO,False,6649,25
3100049,3100,VALLE,EL CERRITO,False,56586,175
3100052,3100,VALLE,EL DOVIO,False,10688,39
3100055,3100,VALLE,FLORIDA,False,55334,169
3100058,3100,VALLE,GINEBRA,False,19342,60
3100061,3100,VALLE,GUACARI,False,30357,94
3100064,3100,VALLE,JAMUNDI,False,127267,381
3100067,3100,VALLE,LA CUMBRE,False,14347,47
3100070,3100,VALLE,LA UNION,False,28487,93
3100073,3100,VALLE,LA VICTORIA,False,11743,37
3100076,3100,VALLE,OBANDO,False,11129,37
3100079,3100,VALLE,PALMIRA,False,290179,885
3100082,3100,VALLE,PRADERA,False,42926,138
3100085,3100,VALLE,RESTREPO,False,16362,55
3100088,3100,VALLE,RIOFRIO,False,16195,50
3100091,3100,VALLE,ROLDANILLO,False,31633,109
3100094,3100,VALLE,SAN PEDRO,False,15356,54
3100097,3100,VALLE,SEVILLA,False,38319,120
3100100,3100,VALLE,TORO,False,13046,46
3100103,3100,VALLE,TRUJILLO,False,16992,58
3100106,3100,VALLE,TULUA,False,175038,534
3100109,3100,VALLE,ULLOA,False,5508,19
3100112,3100,VALLE,VERSALLES,False,7622,33
3100115,3100,VALLE,VIJES,False,11440,38
3100118,3100,VALLE,YOTOCO,False,15794,52
3100121,3100,VALLE,YUMBO,False,113020,343
3100124,3100,VALLE,ZARZAL,False,40245,124
4000001,4000,ARAUCA,ARAUCA,False,83651,260
4000005,4000,ARAUCA,TAME,False,39873,127
4000010,4000,ARAUCA,ARAUQUITA,False,36726,115
4000015,4000,ARAUCA,CRAVO NORTE,False,3804,12
4000017,4000,ARAUCA,FORTUL,False,13998,44
4000020,4000,ARAUCA,PUERTO RONDON,False,4051,13
4000025,4000,ARAUCA,SARAVENA,False,41277,128
4400001,4400,CAQUETA,FLORENCIA,False,138633,420
4400002,4400,CAQUETA,ALBANIA,False,4530,14
4400003,4400,CAQUETA,CARTAGENA DEL CHAIRA,False,24481,73
4400004,4400,CAQUETA,BELEN DE LOS ANDAQUIES,False,8562,27
4400005,4400,CAQUETA,EL DONCELLO,False,16267,52
4400006,4400,CAQUETA,EL PAUJIL,False,11828,36
4400007,4400,CAQUETA,LA MONTAÑITA,False,13017,40
4400009,4400,CAQUETA,PUERTO RICO,False,20215,63
4400010,4400,CAQUETA,SAN VICENTE DEL CAGUAN,False,41955,133
4400012,4400,CAQUETA,CURILLO,False,7866,25
4400016,4400,CAQUETA,MILAN,False,6940,24
4400017,4400,CAQUETA,MORELIA,False,4052,15
4400020,4400,CAQUETA,SAN JOSE DEL FRAGUA,False,10921,35
4400022,4400,CAQUETA,SOLANO,False,9026,32
4400024,4400,CAQUETA,SOLITA,False,6245,20
4400040,4400,CAQUETA,VALPARAISO,False,5915,19
4600001,4600,CASANARE,YOPAL,False,135664,424
4600040,4600,CASANARE,AGUAZUL,False,29916,94
4600120,4600,CASANARE,CHAMEZA,False,1856,6
4600320,4600,CASANARE,HATO COROZAL,False,7960,34
4600480,4600,CASANARE,LA SALINA,False,1021,4
4600520,4600,CASANARE,MANI,False,12008,42
4600540,4600,CASANARE,MONTERREY,False,12638,41
4600560,4600,CASANARE,NUNCHIA,False,6608,27
4600640,4600,CASANARE,OROCUE,False,8928,31
4600680,4600,CASANARE,PAZ DE ARIPORO (MORENO),False,28252,90
4600700,4600,CASANARE,PORE,False,8477,27
4600760,4600,CASANARE,RECETOR,False,1231,5
4600800,4600,CASANARE,SABANALARGA,False,2833,10
4600815,4600,CASANARE,SACAMA,False,1828,6
4600830,4600,CASANARE,SAN LUIS DE PALENQUE,False,6673,24
4600840,4600,CASANARE,TAMARA,False,4678,18
4600850,4600,CASANARE,TAURAMENA,False,20217,63
4600865,4600,CASANARE,TRINIDAD,False,10067,36
4600880,4600,CASANARE,VILLANUEVA,False,28143,88
4800001,4800,LA GUAJIRA,RIOHACHA,False,158474,494
4800002,4800,LA GUAJIRA,ALBANIA,False,21600,64
4800004,4800,LA GUAJIRA,BARRANCAS,False,27343,84
4800005,4800,LA GUAJIRA,DIBULLA,False,23960,74
4800006,4800,LA GUAJIRA,EL MOLINO,False,8988,27
4800007,4800,LA GUAJIRA,FONSECA,False,32543,103
4800008,4800,LA GUAJIRA,DISTRACCION,False,11169,35
4800009,4800,LA GUAJIRA,HATONUEVO,False,16449,51
4800010,4800,LA GUAJIRA,MAICAO,False,143165,419
4800011,4800,LA GUAJIRA,MANAURE,False,63035,188
4800012,4800,LA GUAJIRA,LA JAGUA DEL PILAR,False,5137,16
4800013,4800,LA GUAJIRA,SAN JUAN DEL CESAR,False,37031,120
4800016,4800,LA GUAJIRA,URIBIA,False,129879,387
4800018,4800,LA GUAJIRA,URUMITA,False,9448,30
4800020,4800,LA GUAJIRA,VILLANUEVA,False,20650,63
5000001,5000,GUAINIA,INIRIDA,False,27944,88
5000070,5000,GUAINIA,BARRANCOMINAS,False,5403,19
5000073,5000,GUAINIA,CACAHUAL,False,267,1
5000078,5000,GUAINIA,LA GUADALUPE,False,213,1
5000083,5000,GUAINIA,MORICHAL (MORICHAL NUEVO),False,236,1
5000087,5000,GUAINIA,PANA PANA (CAMPO ALEGRE),False,633,4
5000090,5000,GUAINIA,PUERTO COLOMBIA,False,1300,5
5000092,5000,GUAINIA,SAN FELIPE,False,933,3
5200001,5200,META,VILLAVICENCIO,False,405921,1236
5200005,5200,META,ACACIAS,False,77155,233
5200006,5200,META,BARRANCA DE UPIA,False,5718,19
5200008,5200,META,CABUYARO,False,6197,20
5200010,5200,META,CASTILLA LA NUEVA,False,13351,41
5200015,5200,META,CUBARRAL,False,5761,18
5200020,5200,META,CUMARAL,False,19538,64
5200025,5200,META,EL CALVARIO,False,1557,8
5200027,5200,META,EL CASTILLO,False,6372,21
5200028,5200,META,EL DORADO,False,3826,13
5200030,5200,META,FUENTE DE ORO,False,10072,33
5200035,5200,META,GRANADA,False,60416,177
5200040,5200,META,GUAMAL,False,13621,42
5200041,5200,META,LA MACARENA,False,11689,37
5200042,5200,META,LEJANIAS,False,8982,28
5200043,5200,META,PUERTO GAITAN,False,56342,174
5200044,5200,META,MESETAS,False,9425,29
5200045,5200,META,PUERTO LOPEZ,False,26399,84
5200046,5200,META,MAPIRIPAN,False,6173,24
5200047,5200,META,PUERTO CONCORDIA,False,7480,23
5200048,5200,META,PUERTO LLERAS,False,7445,25
5200049,5200,META,PUERTO RICO,False,9675,31
5200050,5200,META,RESTREPO,False,17832,54
5200055,5200,META,SAN CARLOS DE GUAROA,False,9788,31
5200058,5200,META,SAN JUAN DE ARAMA,False,6428,22
5200059,5200,META,SAN JUANITO,False,1421,7
5200060,5200,META,SAN MARTIN DE LOS LLANOS,False,19048,62
5200074,5200,META,URIBE,False,7411,23
5200080,5200,META,VISTA HERMOSA,False,14544,48
5400001,5400,GUAVIARE,SAN JOSE DEL GUAVIARE,False,48750,156
5400003,5400,GUAVIARE,CALAMAR,False,7409,24
5400007,5400,GUAVIARE,EL RETORNO,False,10241,33
5400012,5400,GUAVIARE,MIRAFLORES,False,3747,15
5600001,5600,SAN ANDRES,SAN ANDRES,False,49218,151
5600004,5600,SAN ANDRES,PROVIDENCIA,False,4849,15
6000001,6000,AMAZONAS,LETICIA,False,45321,142
6000007,6000,AMAZONAS,PUERTO NARIÑO,False,5199,17
6000010,6000,AMAZONAS,EL ENCANTO,False,770,3
6000013,6000,AMAZONAS,LA CHORRERA,False,1159,4
6000016,6000,AMAZONAS,LA PEDRERA,False,1332,4
6000017,6000,AMAZONAS,LA VICTORIA,False,76,1
6000019,6000,AMAZONAS,MIRITI PARANA,False,553,3
6000021,6000,AMAZONAS,PUERTO SANTANDER,False,592,2
6000022,6000,AMAZONAS,TARAPACA,False,1602,6
6000030,6000,AMAZONAS,PUERTO ALEGRIA,False,292,1
6000040,6000,AMAZONAS,PUERTO ARICA,False,544,2
6400001,6400,PUTUMAYO,MOCOA,False,43210,141
6400002,6400,PUTUMAYO,PUERTO ASIS,False,53617,167
6400004,6400,PUTUMAYO,PUERTO LEGUIZAMO,False,16164,53
6400007,6400,PUTUMAYO,COLON,False,4806,15
6400013,6400,PUTUMAYO,SAN FRANCISCO,False,4942,16
6400016,6400,PUTUMAYO,SANTIAGO,False,6857,21
6400018,6400,PUTUMAYO,SAN MIGUEL (LA DORADA),False,15965,52
6400019,6400,PUTUMAYO,SIBUNDOY,False,11479,35
6400023,6400,PUTUMAYO,ORITO,False,32110,101
6400025,6400,PUTUMAYO,PUERTO GUZMAN,False,13086,45
6400026,6400,PUTUMAYO,PUERTO CAICEDO,False,10874,35
6400028,6400,PUTUMAYO,VALLE DEL GUAMUEZ (LA HORMIGA),False,30555,99
6400030,6400,PUTUMAYO,VILLAGARZON,False,21155,66
6800001,6800,VAUPES,MITU,False,20009,67
6800004,6800,VAUPES,CARURU,False,1774,6
6800010,6800,VAUPES,MORICHAL (PAPUNAGUA),False,183,2
6800013,6800,VAUPES,BUENOS AIRES (PACOA),False,1258,6
6800017,6800,VAUPES,TARAIRA,False,1876,6
6800022,6800,VAUPES,YAVARATE,False,1062,4
7200001,7200,VICHADA,PUERTO CARREÑO,False,21526,69
7200002,7200,VICHADA,SANTA ROSALIA,False,3503,13
7200006,7200,VICHADA,CUMARIBO,False,25597,93
7200008,7200,VICHADA,LA PRIMAVERA,False,7578,28
8800115,8800,CONSULADOS,GHANA,True,3663,8
8800120,8800,CONSULADOS,ALEMANIA,True,24793,40
8800130,8800,CONSULADOS,ARGELIA,True,3621,7
8800135,8800,CONSULADOS,AZERBAIYAN,True,3632,7
8800140,8800,CONSULADOS,CURAZAO,True,6219,10
8800155,8800,CONSULADOS,ARGENTINA,True,23954,41
8800160,8800,CONSULADOS,ARUBA,True,9772,15
8800165,8800,CONSULADOS,AUSTRALIA,True,39493,71
8800170,8800,CONSULADOS,AUSTRIA,True,5946,11
8800190,8800,CONSULADOS,BELGICA,True,8035,14
8800215,8800,CONSULADOS,BOLIVIA,True,5240,10
8800220,8800,CONSULADOS,BRASIL,True,25551,49
8800250,8800,CONSULADOS,CANADA,True,135810,209
8800275,8800,CONSULADOS,COREA DEL SUR,True,3973,7
8800285,8800,CONSULADOS,COSTA RICA,True,16548,26
8800290,8800,CONSULADOS,CUBA,True,4360,8
8800305,8800,CONSULADOS,CHILE,True,81136,121
8800315,8800,CONSULADOS,CHINA REPUBLICA POPULAR,True,15471,28
8800325,8800,CONSULADOS,DINAMARCA,True,4521,8
8800330,8800,CONSULADOS,ECUADOR,True,64553,106
8800335,8800,CONSULADOS,EGIPTO,True,3894,8
8800340,8800,CONSULADOS,EL SALVADOR,True,4346,9
8800350,8800,CONSULADOS,EMIRATOS ARABES UNIDOS,True,7600,13
8800355,8800,CONSULADOS,ESPAÑA,True,375821,574
8800360,8800,CONSULADOS,ESTADOS UNIDOS,True,540325,841
8800370,8800,CONSULADOS,REPUBLICA DE FILIPINAS,True,3771,7
8800375,8800,CONSULADOS,FINLANDIA,True,4102,7
8800380,8800,CONSULADOS,FRANCIA,True,71436,108
8800410,8800,CONSULADOS,GUATEMALA,True,5645,9
8800430,8800,CONSULADOS,HAITI,True,3625,7
8800435,8800,CONSULADOS,PAISES BAJOS,True,10507,21
8800440,8800,CONSULADOS,HONDURAS,True,4337,8
8800445,8800,CONSULADOS,HUNGRIA,True,3963,7
8800455,8800,CONSULADOS,INDIA,True,3682,7
8800460,8800,CONSULADOS,INDONESIA,True,3696,7
8800465,8800,CONSULADOS,INGLATERRA,True,45950,71
8800470,8800,CONSULADOS,IRLANDA,True,4336,8
8800490,8800,CONSULADOS,ISRAEL,True,5665,10
8800495,8800,CONSULADOS,ITALIA,True,24030,42
8800500,8800,CONSULADOS,JAMAICA,True,3900,8
8800505,8800,CONSULADOS,JAPON,True,6129,16
8800515,8800,CONSULADOS,KENIA,True,3703,7
8800535,8800,CONSULADOS,LIBANO,True,5031,9
8800560,8800,CONSULADOS,MALASIA,True,3753,7
8800580,8800,CONSULADOS,MARRUECOS,True,3663,7
8800590,8800,CONSULADOS,MEXICO,True,52063,83
8800620,8800,CONSULADOS,NICARAGUA,True,3874,7
8800625,8800,CONSULADOS,NUEVA ZELANDIA,True,5552,10
8800635,8800,CONSULADOS,NORUEGA,True,4619,8
8800655,8800,CONSULADOS,PANAMA,True,42185,72
8800665,8800,CONSULADOS,PARAGUAY,True,4273,7
8800670,8800,CONSULADOS,PERU,True,15639,25
8800675,8800,CONSULADOS,POLONIA,True,5905,11
8800680,8800,CONSULADOS,PORTUGAL,True,7671,13
8800683,8800,CONSULADOS,PUERTO RICO,True,5709,10
8800685,8800,CONSULADOS,REPUBLICA DOMINICANA,True,7163,12
8800688,8800,CONSULADOS,REPUBLICA DE SINGAPUR,True,3928,7
8800690,8800,CONSULADOS,REPUBLICA SOCIALISTA DE VIETNA,True,3673,7
8800700,8800,CONSULADOS,RUSIA,True,4406,8
8800745,8800,CONSULADOS,SUDAFRICA,True,3815,8
8800755,8800,CONSULADOS,SUECIA,True,12479,24
8800760,8800,CONSULADOS,SUIZA,True,11703,19
8800765,8800,CONSULADOS,TAILANDIA,True,3753,7
8800770,8800,CONSULADOS,TURQUIA,True,7603,14
8800785,8800,CONSULADOS,TRINIDAD Y TOBAGO,True,3881,9
8800805,8800,CONSULADOS,URUGUAY,True,4916,8
8800815,8800,CONSULADOS,VENEZUELA,True,222035,349
