mesa_code,puesto_code,mesa_num,num_mesas,censo,puesto_name,zona_code,zona_name,mpio_reg_code_7,mpio_name,dept_reg_code,dept_name,is_exterior
0500001040001000031,0500001040001,31,1,340,COLISEO CUBIERTO BERNARDO CARABALLO,50000104,ZONA04,500001,CARTAGENA,500,BOLIVAR,False
0500001040001000032,0500001040001,32,1,340,COLISEO CUBIERTO BERNARDO CARABALLO,50000104,ZONA04,500001,CARTAGENA,500,BOLIVAR,False
0500001040001000033,0500001040001,33,1,88,COLISEO CUBIERTO BERNARDO CARABALLO,50000104,ZONA04,500001,CARTAGENA,500,BOLIVAR,False
0500001040001000034,0500001040001,34,1,87,COLISEO CUBIERTO BERNARDO CARABALLO,50000104,ZONA04,500001,CARTAGENA,500,BOLIVAR,False
0900004000001000001,0900004000001,1,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000002,0900004000001,2,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000003,0900004000001,3,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000004,0900004000001,4,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000005,0900004000001,5,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000006,0900004000001,6,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000007,0900004000001,7,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000008,0900004000001,8,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000009,0900004000001,9,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000010,0900004000001,10,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000011,0900004000001,11,1,340,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0900004000001000012,0900004000001,12,1,73,COLISEO CUBIERTO CAMBUMBIA,90000400,ZONA00,900004,AGUADAS,900,CALDAS,False
0100175000000000001,0100175000000,1,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000002,0100175000000,2,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000003,0100175000000,3,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000004,0100175000000,4,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000005,0100175000000,5,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000006,0100175000000,6,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000007,0100175000000,7,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000008,0100175000000,8,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000009,0100175000000,9,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000010,0100175000000,10,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000011,0100175000000,11,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000012,0100175000000,12,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000013,0100175000000,13,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000014,0100175000000,14,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000015,0100175000000,15,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000016,0100175000000,16,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000017,0100175000000,17,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000018,0100175000000,18,1,340,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
0100175000000000019,0100175000000,19,1,130,COLISEO CUBIERTO CENTENARIO,10017500,ZONA00,100175,MACEO,100,ANTIOQUIA,False
2700091020002000001,2700091020002,1,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000002,2700091020002,2,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000003,2700091020002,3,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000004,2700091020002,4,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000005,2700091020002,5,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000006,2700091020002,6,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000007,2700091020002,7,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000008,2700091020002,8,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000009,2700091020002,9,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000010,2700091020002,10,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000011,2700091020002,11,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000012,2700091020002,12,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000013,2700091020002,13,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000014,2700091020002,14,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000015,2700091020002,15,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000016,2700091020002,16,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000017,2700091020002,17,1,340,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
2700091020002000018,2700091020002,18,1,190,COLISEO CUBIERTO CIUDADELA VILLAMIL,270009102,ZONA02,2700091,GIRON,2700,SANTANDER,False
6400028010002000001,6400028010002,1,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000002,6400028010002,2,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000003,6400028010002,3,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000004,6400028010002,4,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000005,6400028010002,5,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000006,6400028010002,6,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000007,6400028010002,7,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000008,6400028010002,8,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000009,6400028010002,9,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000010,6400028010002,10,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000011,6400028010002,11,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000012,6400028010002,12,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000013,6400028010002,13,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000014,6400028010002,14,1,340,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000015,6400028010002,15,1,127,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
6400028010002000016,6400028010002,16,1,127,COLISEO CUBIERTO COL. AGROPECUARIO,640002801,ZONA01,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),6400,PUTUMAYO,False
0500028020002000001,0500028020002,1,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000002,0500028020002,2,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000003,0500028020002,3,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000004,0500028020002,4,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000005,0500028020002,5,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000006,0500028020002,6,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000007,0500028020002,7,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000008,0500028020002,8,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000009,0500028020002,9,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000010,0500028020002,10,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000011,0500028020002,11,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000012,0500028020002,12,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000013,0500028020002,13,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000014,0500028020002,14,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000015,0500028020002,15,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000016,0500028020002,16,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000017,0500028020002,17,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000018,0500028020002,18,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000019,0500028020002,19,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000020,0500028020002,20,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000021,0500028020002,21,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000022,0500028020002,22,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000023,0500028020002,23,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000024,0500028020002,24,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000025,0500028020002,25,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000026,0500028020002,26,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000027,0500028020002,27,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000028,0500028020002,28,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000029,0500028020002,29,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000030,0500028020002,30,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000031,0500028020002,31,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000032,0500028020002,32,1,340,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
0500028020002000033,0500028020002,33,1,89,COLISEO CUBIERTO DE ALTO R.,50002802,ZONA02,500028,MAGANGUE,500,BOLIVAR,False
1700001030006000001,1700001030006,1,1,340,COLISEO CUBIERTO DE QUIBDO,170000103,ZONA03,1700001,QUIBDO,1700,CHOCO,False
1700001030006000002,1700001030006,2,1,191,COLISEO CUBIERTO DE QUIBDO,170000103,ZONA03,1700001,QUIBDO,1700,CHOCO,False
2400078000001000001,2400078000001,1,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000002,2400078000001,2,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000003,2400078000001,3,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000004,2400078000001,4,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000005,2400078000001,5,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000006,2400078000001,6,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000007,2400078000001,7,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000008,2400078000001,8,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000009,2400078000001,9,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000010,2400078000001,10,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000011,2400078000001,11,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000012,2400078000001,12,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000013,2400078000001,13,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000014,2400078000001,14,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000015,2400078000001,15,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000016,2400078000001,16,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000017,2400078000001,17,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000018,2400078000001,18,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000019,2400078000001,19,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000020,2400078000001,20,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000021,2400078000001,21,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000022,2400078000001,22,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000023,2400078000001,23,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000024,2400078000001,24,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000025,2400078000001,25,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000026,2400078000001,26,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000027,2400078000001,27,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000028,2400078000001,28,1,340,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
2400078000001000029,2400078000001,29,1,9,COLISEO CUBIERTO JUAN GUILLERMO ANGEL,240007800,ZONA00,2400078,QUINCHIA,2400,RISARALDA,False
1500190010001000001,1500190010001,1,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000002,1500190010001,2,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000003,1500190010001,3,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000004,1500190010001,4,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000005,1500190010001,5,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000006,1500190010001,6,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000007,1500190010001,7,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000008,1500190010001,8,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000009,1500190010001,9,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000010,1500190010001,10,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000011,1500190010001,11,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000012,1500190010001,12,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000013,1500190010001,13,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000014,1500190010001,14,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000015,1500190010001,15,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000016,1500190010001,16,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000017,1500190010001,17,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000018,1500190010001,18,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000019,1500190010001,19,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000020,1500190010001,20,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000021,1500190010001,21,1,340,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000022,1500190010001,22,1,135,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
1500190010001000023,1500190010001,23,1,134,COLISEO CUBIERTO LORENZO DE TERRONES,150019001,ZONA01,1500190,PACHO,1500,CUNDINAMARCA,False
4000005010003000001,4000005010003,1,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000002,4000005010003,2,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000003,4000005010003,3,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000004,4000005010003,4,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000005,4000005010003,5,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000006,4000005010003,6,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000007,4000005010003,7,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000008,4000005010003,8,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000009,4000005010003,9,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000010,4000005010003,10,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000011,4000005010003,11,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000012,4000005010003,12,1,340,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
4000005010003000013,4000005010003,13,1,81,COLISEO CUBIERTO LOS LIBERTADORES,400000501,ZONA01,4000005,TAME,4000,ARAUCA,False
0700001030001000001,0700001030001,1,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000002,0700001030001,2,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000003,0700001030001,3,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000004,0700001030001,4,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000005,0700001030001,5,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000006,0700001030001,6,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000007,0700001030001,7,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
0700001030001000008,0700001030001,8,1,340,COLISEO CUBIERTO MUNICIPAL,70000103,ZONA03,700001,TUNJA,700,BOYACA,False
