ubigeo,departamento,provincia,distrito,electores,area_km2,population_density,keiko_2021_share,castillo_2021_share,rural,agua,trabajo,sis,educacion,pobreza
10701,Amazonas,Utcubamba,Bagua Grande,42591.0,727.574,58.5384,35.5567,64.4433,29.2972,29.2683,37.8484,67.3453,48.2362,24.502994
10702,Amazonas,Utcubamba,Cajaruro,21867.0,1798.8396,12.1562,30.0962,69.9038,64.914,89.1098,33.4858,83.1478,35.3207,35.929618000000005
10703,Amazonas,Utcubamba,Cumba,7192.0,301.2983,23.87,36.3593,63.6407,61.2476,83.3597,32.2709,87.5748,31.353,37.445098
10704,Amazonas,Utcubamba,El Milagro,5268.0,307.6137,17.1254,41.9331,58.0669,49.6652,38.0583,32.2753,72.0687,42.3077,26.712134999999996
10705,Amazonas,Utcubamba,Jamalca,5989.0,350.3387,17.0949,31.57,68.43,100.0,58.563,33.7656,86.148,32.7929,35.474788000000004
10706,Amazonas,Utcubamba,Lonya Grande,8195.0,364.1581,22.504,37.6125,62.3875,62.0437,95.0264,35.794,78.4425,38.2452,32.328096
10707,Amazonas,Utcubamba,Yamón,3085.0,135.9299,22.6955,32.706,67.294,100.0,89.7603,36.85,86.7783,39.198,38.391761
20101,Áncash,Huaraz,Huaraz,48971.0,422.7964,115.8264,36.5784,63.4216,8.2863,93.9095,40.1548,48.1641,66.9362,10.242455
20103,Áncash,Huaraz,Cochabamba,1781.0,138.1785,12.8891,46.1538,53.8462,100.0,73.1818,17.8305,90.665,27.7814,51.041382
20104,Áncash,Huaraz,Colcabamba,307.0,51.9764,5.9065,35.5422,64.4578,100.0,77.0833,44.9057,75.1701,47.4453,40.32822
20105,Áncash,Huaraz,Huanchay,1876.0,208.8474,8.9826,39.7739,60.2261,100.0,86.4646,23.2262,81.875,40.8005,33.213594
20102,Áncash,Huaraz,Independencia,52689.0,345.6953,152.4146,35.1199,64.8801,15.0655,87.3465,37.8391,52.6351,63.4471,11.537697
20106,Áncash,Huaraz,Jangas,4470.0,62.2458,71.8121,34.3909,65.6091,45.7436,81.5932,26.4578,71.3449,44.9115,23.373813
20107,Áncash,Huaraz,La Libertad,1388.0,148.2401,9.3632,47.1545,52.8455,100.0,78.4722,5.9385,84.6154,30.8,40.451561999999996
20108,Áncash,Huaraz,Olleros,2739.0,230.7426,11.8704,26.9046,73.0954,100.0,93.4114,23.6708,84.2195,43.424,27.580759999999998
21009,Áncash,Huaraz,Pampas,3236.0,439.93,7.3557,14.07,85.93,100.0,92.429,32.7293,72.5941,44.639,46.279289000000006
20110,Áncash,Huaraz,Pariacoto,4307.0,168.2041,25.6058,47.6173,52.3827,100.0,94.0222,24.8337,85.1498,39.8537,32.034603
20111,Áncash,Huaraz,Pira,4069.0,261.2355,15.576,38.4094,61.5906,100.0,94.8052,31.7911,82.0235,35.5267,40.32822
20112,Áncash,Huaraz,Tarica,5394.0,117.0959,46.0648,34.9087,65.0913,100.0,86.6948,20.5781,75.8126,43.8311,27.580759999999998
20201,Áncash,Aija,Aija,1714.0,162.5238,10.5461,31.7613,68.2387,100.0,98.7805,46.6209,52.9003,59.168,20.74384
20203,Áncash,Aija,Coris,1588.0,259.0127,6.131,44.5813,55.4187,100.0,94.2708,25.8816,82.1843,36.51,40.218880999999996
20205,Áncash,Aija,Huacllan,535.0,39.9408,13.3948,22.1344,77.8656,100.0,87.7193,14.9847,90.1099,42.3977,27.149267
20206,Áncash,Aija,La Merced,2033.0,156.7566,12.9692,40.9728,59.0272,100.0,83.9323,24.6905,75.0316,41.1338,39.637681
20208,Áncash,Aija,Succha,735.0,77.336,9.504,39.905,60.095,100.0,98.2759,33.0303,85.8543,44.7059,23.047210000000003
21601,Áncash,Antonio Raymondi,Llamellín,2065.0,95.8305,21.5485,14.5763,85.4237,100.0,91.3486,28.5047,69.7993,51.4706,25.153086000000002
21602,Áncash,Antonio Raymondi,Aczo,1542.0,66.1241,23.3198,17.7184,82.2816,100.0,94.5525,14.1782,80.7091,45.6749,48.338683
21603,Áncash,Antonio Raymondi,Chaccho,1368.0,72.0052,18.9986,13.4238,86.5762,100.0,15.1899,15.3226,81.652,41.1094,44.632847
21604,Áncash,Antonio Raymondi,Chingas,1555.0,50.8136,30.602,15.98,84.02,100.0,92.3954,19.5341,77.9038,46.9714,31.88595
21605,Áncash,Antonio Raymondi,Mirgas,3994.0,171.9294,23.2305,7.6547,92.3453,100.0,87.4038,16.9869,87.9518,32.3815,53.281577999999996
21606,Áncash,Antonio Raymondi,San Juan De Rontoy,1249.0,101.9775,12.2478,20.9738,79.0262,100.0,78.6408,25.0,92.3143,36.5542,40.071387
21801,Áncash,Asuncion,Chacas,3536.0,451.2781,7.8355,21.1652,78.8348,100.0,86.0963,23.9943,63.7957,47.3261,30.403907000000004
21802,Áncash,Asuncion,Acochaca,2556.0,76.45,33.4336,24.2953,75.7047,100.0,97.4174,12.3743,86.1812,36.2588,37.911803
20301,Áncash,Bolognesi,Chiquián,3015.0,185.7784,16.229,28.5239,71.4761,6.1646,90.9366,33.2359,61.0987,57.1798,17.422241999999997
20302,Áncash,Bolognesi,Abelardo Pardo Lezameta,249.0,11.9045,20.9165,32.7103,67.2897,100.0,,34.0708,77.0492,71.4286,22.73741
20321,Áncash,Bolognesi,Antonio Raymondi,1220.0,122.0077,9.9994,25.0737,74.9263,100.0,76.875,33.119,80.1811,41.7973,42.121181
20304,Áncash,Bolognesi,Aquia,1875.0,436.7524,4.2931,37.7691,62.2309,100.0,97.6967,29.5117,56.1106,44.757,28.459053
20305,Áncash,Bolognesi,Cajacay,1501.0,185.0534,8.1112,38.1657,61.8343,100.0,83.4499,27.9402,76.9231,54.8447,22.052934
20322,Áncash,Bolognesi,Canis,392.0,20.7234,18.9158,47.6923,52.3077,100.0,88.0734,34.3643,71.1538,55.1495,33.31055
20323,Áncash,Bolognesi,Colquioc,1707.0,305.1222,5.5945,41.7173,58.2827,100.0,96.3636,45.5726,59.9222,62.3709,13.461006000000001
20325,Áncash,Bolognesi,Huallanca,4853.0,817.8613,5.9338,40.882,59.118,14.9505,81.9383,29.9219,60.0959,50.2614,28.567574
20311,Áncash,Bolognesi,Huasta,1516.0,389.9221,3.888,30.4799,69.5201,100.0,96.5753,31.635,75.4888,41.1249,36.252914000000004
20310,Áncash,Bolognesi,Huayllacayán,980.0,117.3532,8.3509,17.2414,82.7586,100.0,95.9322,32.6792,76.2171,44.7303,46.825821000000005
20324,Áncash,Bolognesi,La Primavera,385.0,62.4827,6.1617,19.0789,80.9211,100.0,,19.3473,68.0525,53.288,37.535376
20313,Áncash,Bolognesi,Mangas,647.0,126.0729,5.132,35.8974,64.1026,100.0,80.2632,20.8955,67.8862,48.7395,33.31055
20315,Áncash,Bolognesi,Pacllón,967.0,210.6554,4.5904,16.0142,83.9858,100.0,90.378,33.0598,73.7186,52.0316,22.73741
20317,Áncash,Bolognesi,San Miguel De Corpanqui,385.0,42.6481,9.0274,38.4615,61.5385,100.0,91.5966,21.1663,65.0505,55.3191,22.73741
20320,Áncash,Bolognesi,Ticllos,534.0,92.6377,5.7644,46.5455,53.4545,100.0,97.7778,25.4045,75.228,43.6909,35.985119
20401,Áncash,Carhuaz,Carhuaz,12349.0,195.3855,63.2033,30.2023,69.7977,33.3686,95.1979,30.0937,72.0936,43.7256,25.341305
20402,Áncash,Carhuaz,Acopampa,2248.0,14.5119,154.9074,35.0595,64.9405,100.0,86.6176,23.8977,78.0744,46.2128,26.14765
20403,Áncash,Carhuaz,Amashca,1655.0,13.2135,125.2507,23.4242,76.5758,100.0,78.3599,15.979,86.0936,33.5517,36.635220000000004
20404,Áncash,Carhuaz,Anta,2298.0,43.287,53.0875,32.0438,67.9562,100.0,75.7282,18.8899,86.3002,36.4847,46.097252
20405,Áncash,Carhuaz,Ataquero,1606.0,46.2918,34.693,38.1139,61.8861,100.0,92.1053,33.5052,92.4438,35.8369,41.993193000000005
20406,Áncash,Carhuaz,Marcará,8397.0,176.9055,47.466,35.5712,64.4288,60.498,88.2689,24.0889,82.2958,38.4201,24.508283000000002
20407,Áncash,Carhuaz,Pariahuanca,1279.0,11.9909,106.6642,30.6755,69.3245,100.0,85.2174,17.1774,88.4866,40.2767,26.14765
20408,Áncash,Carhuaz,San Miguel De Aco,2268.0,122.9045,18.4534,29.9197,70.0803,100.0,93.3014,15.2358,96.0851,31.6359,59.511489
20409,Áncash,Carhuaz,Shilla,3153.0,127.7945,24.6724,12.4108,87.5892,100.0,91.106,24.1967,92.076,30.726,26.14765
20410,Áncash,Carhuaz,Tinco,2834.0,15.7289,180.1779,36.4641,63.5359,100.0,92.3767,32.482,71.3343,49.8277,34.544772
20411,Áncash,Carhuaz,Yungar,2921.0,45.2023,64.6206,39.6834,60.3166,100.0,96.6203,26.9584,81.5842,42.958,34.352941
21701,Áncash,Carlos F. Fitzcarrald,San Luis,8198.0,247.4828,33.1255,23.4592,76.5408,63.9188,85.2001,18.0453,82.8076,36.0424,35.243618999999995
21703,Áncash,Carlos F. Fitzcarrald,San Nicolás,2781.0,205.0316,13.5638,18.042,81.958,100.0,44.2432,11.8542,90.7058,36.4432,53.174659999999996
21702,Áncash,Carlos F. Fitzcarrald,Yauya,3756.0,174.7359,21.4953,16.6176,83.3824,100.0,83.3654,9.6408,87.271,33.9706,46.599182
20501,Áncash,Casma,Casma,27604.0,1207.5399,22.8597,60.1887,39.8113,7.9128,86.3679,40.7743,48.293,59.7052,16.666532000000004
20502,Áncash,Casma,Buena Vista Alta,4240.0,480.289,8.828,48.9068,51.0932,44.8768,34.6196,33.6702,77.189,41.5371,24.24014
20503,Áncash,Casma,Comandante Noel,2476.0,216.9418,11.4132,54.3709,45.6291,100.0,57.6998,37.2105,51.7241,52.9084,13.944203
20505,Áncash,Casma,Yaután,6796.0,365.4768,18.5949,54.4612,45.5388,60.1565,83.5091,36.2795,69.0789,44.3989,24.24014
20601,Áncash,Corongo,Corongo,1281.0,151.6159,8.449,40.1408,59.8592,100.0,98.0815,27.0633,71.0197,37.3994,40.723428
20602,Áncash,Corongo,Aco,369.0,57.4399,6.4241,59.2233,40.7767,100.0,100.0,14.2857,78.8918,33.7875,44.305189
20603,Áncash,Corongo,Bambas,399.0,153.8525,2.5934,34.0336,65.9664,100.0,88.1818,23.6504,88.3146,34.5499,61.961049
20604,Áncash,Corongo,Cusca,2382.0,425.8246,5.5939,30.8181,69.1819,100.0,95.2471,17.0762,64.4137,41.2837,36.098091
20605,Áncash,Corongo,La Pampa,934.0,94.6127,9.8718,57.8189,42.1811,100.0,73.4513,27.7083,69.2008,47.3631,32.886792
20606,Áncash,Corongo,Yánac,619.0,46.8958,13.1995,37.7717,62.2283,100.0,94.3128,18.9003,86.7508,38.3721,52.41324899999999
20607,Áncash,Corongo,Yupán,346.0,84.8171,4.0794,55.2885,44.7115,100.0,100.0,33.792,55.9885,55.4074,50.872416
20801,Áncash,Huari,Huari,5826.0,399.6118,14.5791,21.2761,78.7239,34.3103,83.391,25.5437,69.6012,51.4823,24.245806
20816,Áncash,Huari,Anra,2836.0,80.736,35.1268,24.6085,75.3915,100.0,69.9405,11.9968,84.9486,38.4851,41.566079
20802,Áncash,Huari,Cajay,3905.0,165.6008,23.5808,15.023,84.977,100.0,95.5157,11.4458,91.1387,37.0569,46.527698
20803,Áncash,Huari,Chavín De Huántar,11880.0,419.3959,28.3265,23.2522,76.7478,70.0916,77.3117,15.7917,86.4885,36.3021,29.431013
20804,Áncash,Huari,Huacachi,3038.0,88.8193,34.2043,11.0092,88.9908,100.0,66.2192,13.5052,87.991,39.8483,36.309608999999995
20806,Áncash,Huari,Huacchis,2366.0,76.776,30.8169,19.7219,80.2781,100.0,79.1569,19.1958,86.5452,40.1604,34.246843999999996
20805,Áncash,Huari,Huachis,5574.0,152.2013,36.6226,23.4507,76.5493,100.0,94.1113,19.8783,87.209,38.9923,28.47654
20807,Áncash,Huari,Huantar,2637.0,161.8161,16.2963,12.6921,87.3079,100.0,95.5439,14.8195,87.3201,42.9218,33.146911
20808,Áncash,Huari,Masin,2039.0,75.1393,27.1363,24.43,75.57,100.0,80.4878,24.3178,82.2924,41.1674,28.47654
20809,Áncash,Huari,Paucas,2271.0,139.6813,16.2584,17.3021,82.6979,100.0,45.3515,22.4561,84.6893,45.3504,30.4447
20810,Áncash,Huari,Ponto,5919.0,119.0427,49.7217,9.5745,90.4255,100.0,86.5103,16.3576,87.1688,38.6982,40.413450000000005
20811,Áncash,Huari,Rahuapampa,1076.0,9.3835,114.6694,32.5397,67.4603,100.0,81.25,27.2868,70.6383,57.9025,30.4447
20812,Áncash,Huari,Rapayan,2061.0,144.9925,14.2145,7.8652,92.1348,100.0,80.8219,15.834,86.1309,41.159,35.258642
20813,Áncash,Huari,San Marcos,33512.0,561.5517,59.6775,21.1663,78.8337,73.0699,80.8176,38.0738,59.2614,58.9383,24.785192000000002
20814,Áncash,Huari,San Pedro De Chana,4042.0,143.983,28.0728,16.9231,83.0769,100.0,84.326,20.5442,89.9369,43.6782,40.532610000000005
20815,Áncash,Huari,Uco,1914.0,51.5526,37.1271,32.9023,67.0977,100.0,77.0083,21.393,79.093,49.9195,40.094571
21901,Áncash,Huarmey,Huarmey,21272.0,2909.6708,7.3108,56.0623,43.9377,11.2354,93.2089,40.4112,48.4453,63.0502,13.929274
21902,Áncash,Huarmey,Cochapeti,1081.0,98.5063,10.9739,19.4779,80.5221,100.0,96.9163,13.4897,77.027,43.3989,41.711712
21905,Áncash,Huarmey,Culebras,2298.0,629.41,3.651,66.2633,33.7367,100.0,18.2382,44.8929,56.8938,52.3842,13.840705999999999
21903,Áncash,Huarmey,Huayan,884.0,112.482,7.859,44.0928,55.9072,100.0,97.491,41.0539,71.3124,50.9639,19.663807000000002
21904,Áncash,Huarmey,Malvas,994.0,167.5999,5.9308,30.7851,69.2149,100.0,90.2041,31.0198,77.3154,56.1892,25.757745999999997
20701,Áncash,Huaylas,Caraz,19893.0,243.8564,81.5767,52.3601,47.6399,36.9861,96.5302,36.0269,61.7333,47.6857,24.847898
20702,Áncash,Huaylas,Huallanca,1118.0,195.1336,5.7294,43.6759,56.3241,100.0,89.4737,31.3063,60.3125,50.5435,43.17670699999999
20703,Áncash,Huaylas,Huata,1319.0,69.3574,19.0174,54.0574,45.9426,100.0,90.8284,18.5366,90.1042,32.3414,53.980655000000006
20704,Áncash,Huaylas,Huaylas,1430.0,54.0218,26.4708,51.4218,48.5782,100.0,97.6842,14.2569,81.1648,36.941,30.338104
20705,Áncash,Huaylas,Mato,1749.0,105.7746,16.5352,54.1308,45.8692,100.0,93.1947,18.2687,88.6966,33.5411,40.957408
20706,Áncash,Huaylas,Pamparomás,7028.0,500.2593,14.0487,57.7548,42.2452,100.0,89.2649,24.2137,92.286,27.2555,44.672571000000005
20707,Áncash,Huaylas,Pueblo Libre,6643.0,127.1563,52.2428,50.8529,49.1471,100.0,88.7724,14.3151,91.116,26.1237,49.106572
20708,Áncash,Huaylas,Santa Cruz,4462.0,359.3069,12.4184,48.8381,51.1619,100.0,93.6364,32.7818,89.7375,30.9109,52.231081
20710,Áncash,Huaylas,Santo Toribio,973.0,84.3119,11.5405,44.5525,55.4475,100.0,93.3754,12.9266,83.3175,38.5149,48.920942
20709,Áncash,Huaylas,Yuracmarca,2375.0,547.3164,4.3394,33.7607,66.2393,100.0,73.3333,14.8464,84.8485,41.5003,54.506004000000004
20901,Áncash,Mariscal Luzuriaga,Piscobamba,2175.0,45.7847,47.505,14.2259,85.7741,100.0,68.75,25.9487,64.8148,51.3391,31.635650999999996
20902,Áncash,Mariscal Luzuriaga,Casca,3775.0,75.9558,49.7,16.3021,83.6979,100.0,34.8684,2.8768,93.4297,36.1494,58.03616900000001
20908,Áncash,Mariscal Luzuriaga,Eleazar Guzmán Barrón,1085.0,98.5119,11.0139,39.3638,60.6362,100.0,89.0244,7.5163,91.4027,33.8293,50.87729399999999
20904,Áncash,Mariscal Luzuriaga,Fidel Olivas Escudero,1904.0,213.4682,8.9194,16.7604,83.2396,100.0,90.6114,4.9333,93.3962,30.2158,64.538085
20905,Áncash,Mariscal Luzuriaga,Llama,1177.0,49.069,23.9866,30.1344,69.8656,100.0,73.8095,8.0,83.1373,42.9448,45.68181800000001
20906,Áncash,Mariscal Luzuriaga,Llumpa,4846.0,138.9908,34.8656,9.5117,90.4883,100.0,92.6846,4.6853,94.3329,30.1035,55.00272899999999
20903,Áncash,Mariscal Luzuriaga,Lucma,2476.0,75.3498,32.8601,18.2667,81.7333,100.0,70.7736,5.6949,90.3734,36.0461,52.653734
20907,Áncash,Mariscal Luzuriaga,Musga,1107.0,38.8443,28.4984,14.4,85.6,100.0,100.0,13.1202,68.9867,51.0096,52.20089399999999
22007,Áncash,Ocros,Ocros,919.0,226.1467,4.0637,47.3856,52.6144,100.0,79.8271,40.7407,67.6642,53.7587,17.105698
22001,Áncash,Ocros,Acas,467.0,254.6545,1.8339,46.6258,53.3742,100.0,100.0,43.3775,66.6159,55.6982,28.06648
22002,Áncash,Ocros,Cajamarquilla,181.0,78.6823,2.3004,62.6506,37.3494,100.0,94.7368,16.8966,64.0,40.678,34.49565
22003,Áncash,Ocros,Carhuapampa,532.0,106.6327,4.9891,42.1053,57.8947,100.0,92.7778,52.784,62.5,48.5777,34.49565
22004,Áncash,Ocros,Cochas,1419.0,411.0891,3.4518,60.8917,39.1083,100.0,89.1892,41.6991,57.0725,49.2841,23.49801
22005,Áncash,Ocros,Congas,968.0,109.1037,8.8723,44.9715,55.0285,100.0,72.4138,32.973,63.4126,50.5618,28.06648
22006,Áncash,Ocros,Llipa,249.0,31.4328,7.9217,58.4746,41.5254,100.0,97.3684,42.0455,68.4588,49.4465,23.49801
22008,Áncash,Ocros,San Cristóbal Raján,676.0,70.6549,9.5676,47.032,52.968,100.0,80.9859,42.029,71.0046,50.4762,34.49565
22009,Áncash,Ocros,San Pedro,1027.0,534.4598,1.9216,42.7536,57.2464,100.0,94.7368,47.561,65.2733,46.6555,28.06648
22010,Áncash,Ocros,Santiago De Chilcas,414.0,88.7412,4.6653,70.4433,29.5567,100.0,86.9159,47.25,68.5315,46.4891,39.956140000000005
21001,Áncash,Pallasca,Cabana,1999.0,144.6047,13.8239,32.8912,67.1088,100.0,79.3499,29.159,68.8344,46.8057,32.465266
21002,Áncash,Pallasca,Bolognesi,915.0,81.8536,11.1785,24.0741,75.9259,100.0,84.3902,15.9502,75.4564,41.8378,51.723124
21003,Áncash,Pallasca,Conchucos,5843.0,579.4613,10.0835,23.3804,76.6196,41.4694,86.8458,21.2246,86.5377,32.9683,62.678741
