ubigeo_distrito,ubigeo_provincia,ubigeo_dept,nombre_distrito,nombre_provincia,nombre_dept,is_exterior,has_geometry,num_mesas,num_electores
200401,200400,200000,JULI,CHUCUITO,PUNO,False,True,59,16938
200402,200400,200000,DESAGUADERO,CHUCUITO,PUNO,False,True,32,8932
200403,200400,200000,HUACULLANI,CHUCUITO,PUNO,False,True,17,3997
200406,200400,200000,PISACOMA,CHUCUITO,PUNO,False,True,9,2330
200407,200400,200000,POMATA,CHUCUITO,PUNO,False,True,41,11545
200410,200400,200000,ZEPITA,CHUCUITO,PUNO,False,True,50,13509
200412,200400,200000,KELLUYO,CHUCUITO,PUNO,False,True,17,4482
200501,200500,200000,HUANCANE,HUANCANE,PUNO,False,True,62,17965
200502,200500,200000,COJATA,HUANCANE,PUNO,False,True,14,3831
200504,200500,200000,INCHUPALLA,HUANCANE,PUNO,False,True,11,2853
200506,200500,200000,PUSI,HUANCANE,PUNO,False,True,17,4711
200507,200500,200000,ROSASPATA,HUANCANE,PUNO,False,True,17,4725
200508,200500,200000,TARACO,HUANCANE,PUNO,False,True,41,11524
200509,200500,200000,VILQUE CHICO,HUANCANE,PUNO,False,True,33,8754
200511,200500,200000,HUATASANI,HUANCANE,PUNO,False,True,9,2548
200601,200600,200000,LAMPA,LAMPA,PUNO,False,True,36,10217
200602,200600,200000,CABANILLA,LAMPA,PUNO,False,True,18,5154
200603,200600,200000,CALAPUJA,LAMPA,PUNO,False,True,9,2433
200604,200600,200000,NICASIO,LAMPA,PUNO,False,True,10,2640
200605,200600,200000,OCUVIRI,LAMPA,PUNO,False,True,7,1901
200606,200600,200000,PALCA,LAMPA,PUNO,False,True,7,1996
200607,200600,200000,PARATIA,LAMPA,PUNO,False,True,8,2177
200608,200600,200000,PUCARA,LAMPA,PUNO,False,True,17,4889
200609,200600,200000,SANTA LUCIA,LAMPA,PUNO,False,True,21,5906
200610,200600,200000,VILAVILA,LAMPA,PUNO,False,True,4,896
200701,200700,200000,AYAVIRI,MELGAR,PUNO,False,True,65,19047
200702,200700,200000,ANTAUTA,MELGAR,PUNO,False,True,21,5896
200703,200700,200000,CUPI,MELGAR,PUNO,False,True,7,1842
200704,200700,200000,LLALLI,MELGAR,PUNO,False,True,9,2401
200705,200700,200000,MACARI,MELGAR,PUNO,False,True,22,5864
200706,200700,200000,NUÑOA,MELGAR,PUNO,False,True,26,7312
200707,200700,200000,ORURILLO,MELGAR,PUNO,False,True,22,6285
200708,200700,200000,SANTA ROSA,MELGAR,PUNO,False,True,18,4902
200709,200700,200000,UMACHIRI,MELGAR,PUNO,False,True,11,3216
200801,200800,200000,SANDIA,SANDIA,PUNO,False,True,32,9061
200803,200800,200000,CUYOCUYO,SANDIA,PUNO,False,True,17,4606
200804,200800,200000,LIMBANI,SANDIA,PUNO,False,True,12,3330
200805,200800,200000,PHARA,SANDIA,PUNO,False,True,19,5368
200806,200800,200000,PATAMBUCO,SANDIA,PUNO,False,True,15,4001
200807,200800,200000,QUIACA,SANDIA,PUNO,False,True,8,2209
200808,200800,200000,SAN JUAN DEL ORO,SANDIA,PUNO,False,True,12,3246
200810,200800,200000,YANAHUAYA,SANDIA,PUNO,False,True,8,2104
200811,200800,200000,ALTO INAMBARI,SANDIA,PUNO,False,True,22,5780
200812,200800,200000,SAN PEDRO DE PUTINA PUNCO,SANDIA,PUNO,False,True,24,6656
200901,200900,200000,JULIACA,SAN ROMAN,PUNO,False,True,592,175513
200902,200900,200000,CABANA,SAN ROMAN,PUNO,False,True,16,4144
200903,200900,200000,CABANILLAS,SAN ROMAN,PUNO,False,True,14,4041
200904,200900,200000,CARACOTO,SAN ROMAN,PUNO,False,True,38,10909
200905,200900,200000,SAN MIGUEL,SAN ROMAN,PUNO,False,True,109,32235
201001,201000,200000,YUNGUYO,YUNGUYO,PUNO,False,True,72,21228
201002,201000,200000,UNICACHI,YUNGUYO,PUNO,False,True,4,1032
201003,201000,200000,ANAPIA,YUNGUYO,PUNO,False,True,4,1037
201004,201000,200000,COPANI,YUNGUYO,PUNO,False,True,15,4360
201005,201000,200000,CUTURAPI,YUNGUYO,PUNO,False,True,4,1044
201006,201000,200000,OLLARAYA,YUNGUYO,PUNO,False,True,8,2308
201007,201000,200000,TINICACHI,YUNGUYO,PUNO,False,True,3,635
201101,201100,200000,PUTINA,SAN ANTONIO DE PUTINA,PUNO,False,True,43,12082
201102,201100,200000,PEDRO VILCA APAZA,SAN ANTONIO DE PUTINA,PUNO,False,True,7,1924
201103,201100,200000,QUILCAPUNCU,SAN ANTONIO DE PUTINA,PUNO,False,True,15,4293
201104,201100,200000,ANANEA,SAN ANTONIO DE PUTINA,PUNO,False,True,15,4293
201105,201100,200000,SINA,SAN ANTONIO DE PUTINA,PUNO,False,True,5,1456
201201,201200,200000,ILAVE,EL COLLAO,PUNO,False,True,135,38577
201202,201200,200000,PILCUYO,EL COLLAO,PUNO,False,True,32,9032
201203,201200,200000,SANTA ROSA,EL COLLAO,PUNO,False,True,10,2899
201204,201200,200000,CAPASO,EL COLLAO,PUNO,False,True,3,736
201205,201200,200000,CONDURIRI,EL COLLAO,PUNO,False,True,10,2671
201301,201300,200000,MOHO,MOHO,PUNO,False,True,48,12929
201302,201300,200000,CONIMA,MOHO,PUNO,False,True,13,3293
201303,201300,200000,TILALI,MOHO,PUNO,False,True,10,2874
201304,201300,200000,HUAYRAPATA,MOHO,PUNO,False,True,11,3169
210101,210100,210000,MOYOBAMBA,MOYOBAMBA,SAN MARTIN,False,True,223,64781
210102,210100,210000,CALZADA,MOYOBAMBA,SAN MARTIN,False,True,14,4048
210103,210100,210000,HABANA,MOYOBAMBA,SAN MARTIN,False,True,10,2799
210104,210100,210000,JEPELACIO,MOYOBAMBA,SAN MARTIN,False,True,50,13577
210105,210100,210000,SORITOR,MOYOBAMBA,SAN MARTIN,False,True,68,19746
210106,210100,210000,YANTALO,MOYOBAMBA,SAN MARTIN,False,True,12,3288
210201,210200,210000,SAPOSOA,HUALLAGA,SAN MARTIN,False,True,44,12411
210202,210200,210000,PISCOYACU,HUALLAGA,SAN MARTIN,False,True,13,3591
210203,210200,210000,SACANCHE,HUALLAGA,SAN MARTIN,False,True,9,2592
210204,210200,210000,TINGO DE SAPOSOA,HUALLAGA,SAN MARTIN,False,True,3,754
210205,210200,210000,ALTO SAPOSOA,HUALLAGA,SAN MARTIN,False,True,13,3586
210206,210200,210000,EL ESLABON,HUALLAGA,SAN MARTIN,False,True,9,2401
210301,210300,210000,LAMAS,LAMAS,SAN MARTIN,False,True,42,11977
210303,210300,210000,BARRANQUITA,LAMAS,SAN MARTIN,False,True,22,5853
210304,210300,210000,CAYNARACHI,LAMAS,SAN MARTIN,False,True,29,8497
210305,210300,210000,CUÑUMBUQUI,LAMAS,SAN MARTIN,False,True,15,4089
210306,210300,210000,PINTO RECODO,LAMAS,SAN MARTIN,False,True,27,6973
210307,210300,210000,RUMISAPA,LAMAS,SAN MARTIN,False,True,12,3345
210311,210300,210000,SHANAO,LAMAS,SAN MARTIN,False,True,10,2877
210313,210300,210000,TABALOSOS,LAMAS,SAN MARTIN,False,True,39,11194
210314,210300,210000,ZAPATERO,LAMAS,SAN MARTIN,False,True,18,4720
210315,210300,210000,ALONSO DE ALVARADO,LAMAS,SAN MARTIN,False,True,41,11912
210316,210300,210000,SAN ROQUE DE CUMBAZA,LAMAS,SAN MARTIN,False,True,5,1258
210401,210400,210000,JUANJUI,MARISCAL CACERES,SAN MARTIN,False,True,86,25658
210402,210400,210000,CAMPANILLA,MARISCAL CACERES,SAN MARTIN,False,True,37,10892
210403,210400,210000,HUICUNGO,MARISCAL CACERES,SAN MARTIN,False,True,25,7279
210404,210400,210000,PACHIZA,MARISCAL CACERES,SAN MARTIN,False,True,19,5383
210405,210400,210000,PAJARILLO,MARISCAL CACERES,SAN MARTIN,False,True,19,5329
210501,210500,210000,RIOJA,RIOJA,SAN MARTIN,False,True,75,21392
210502,210500,210000,POSIC,RIOJA,SAN MARTIN,False,True,8,2303
210503,210500,210000,YORONGOS,RIOJA,SAN MARTIN,False,True,9,2595
210504,210500,210000,YURACYACU,RIOJA,SAN MARTIN,False,True,12,3421
210505,210500,210000,NUEVA CAJAMARCA,RIOJA,SAN MARTIN,False,True,129,37529
210506,210500,210000,ELIAS SOPLIN VARGAS,RIOJA,SAN MARTIN,False,True,56,16307
210507,210500,210000,SAN FERNANDO,RIOJA,SAN MARTIN,False,True,10,2768
210508,210500,210000,PARDO MIGUEL,RIOJA,SAN MARTIN,False,True,51,14692
210509,210500,210000,AWAJUN,RIOJA,SAN MARTIN,False,True,31,8872
210601,210600,210000,TARAPOTO,SAN MARTIN,SAN MARTIN,False,True,224,65875
210602,210600,210000,ALBERTO LEVEAU,SAN MARTIN,SAN MARTIN,False,True,5,1254
210604,210600,210000,CACATACHI,SAN MARTIN,SAN MARTIN,False,True,13,3490
210606,210600,210000,CHAZUTA,SAN MARTIN,SAN MARTIN,False,True,30,8419
210607,210600,210000,CHIPURANA,SAN MARTIN,SAN MARTIN,False,True,6,1688
210608,210600,210000,EL PORVENIR,SAN MARTIN,SAN MARTIN,False,True,10,2871
210609,210600,210000,HUIMBAYOC,SAN MARTIN,SAN MARTIN,False,True,16,3980
210610,210600,210000,JUAN GUERRA,SAN MARTIN,SAN MARTIN,False,True,13,3672
210611,210600,210000,MORALES,SAN MARTIN,SAN MARTIN,False,True,89,26050
210612,210600,210000,PAPAPLAYA,SAN MARTIN,SAN MARTIN,False,True,8,2182
210616,210600,210000,SAN ANTONIO,SAN MARTIN,SAN MARTIN,False,True,7,1852
210619,210600,210000,SAUCE,SAN MARTIN,SAN MARTIN,False,True,21,5966
210620,210600,210000,SHAPAJA,SAN MARTIN,SAN MARTIN,False,True,8,2170
210621,210600,210000,LA BANDA DE SHILCAYO,SAN MARTIN,SAN MARTIN,False,True,119,34658
210701,210700,210000,BELLAVISTA,BELLAVISTA,SAN MARTIN,False,True,47,13664
210702,210700,210000,SAN RAFAEL,BELLAVISTA,SAN MARTIN,False,True,17,4905
210703,210700,210000,SAN PABLO,BELLAVISTA,SAN MARTIN,False,True,27,7401
210704,210700,210000,ALTO BIAVO,BELLAVISTA,SAN MARTIN,False,True,33,9022
210705,210700,210000,HUALLAGA,BELLAVISTA,SAN MARTIN,False,True,8,2152
210706,210700,210000,BAJO BIAVO,BELLAVISTA,SAN MARTIN,False,True,40,11077
210801,210800,210000,TOCACHE,TOCACHE,SAN MARTIN,False,True,85,24760
210802,210800,210000,NUEVO PROGRESO,TOCACHE,SAN MARTIN,False,True,35,9810
210803,210800,210000,POLVORA,TOCACHE,SAN MARTIN,False,True,34,9475
210804,210800,210000,SHUNTE,TOCACHE,SAN MARTIN,False,True,12,3308
210805,210800,210000,UCHIZA,TOCACHE,SAN MARTIN,False,True,50,14224
210806,210800,210000,SANTA LUCIA,TOCACHE,SAN MARTIN,False,True,13,3709
210901,210900,210000,PICOTA,PICOTA,SAN MARTIN,False,True,28,7986
210902,210900,210000,BUENOS AIRES,PICOTA,SAN MARTIN,False,True,11,3047
210903,210900,210000,CASPIZAPA,PICOTA,SAN MARTIN,False,True,7,1936
210904,210900,210000,PILLUANA,PICOTA,SAN MARTIN,False,True,4,1032
210905,210900,210000,PUCACACA,PICOTA,SAN MARTIN,False,True,12,3344
210906,210900,210000,SAN CRISTOBAL,PICOTA,SAN MARTIN,False,True,5,1209
210907,210900,210000,SAN HILARION,PICOTA,SAN MARTIN,False,True,12,3304
210908,210900,210000,TINGO DE PONASA,PICOTA,SAN MARTIN,False,True,14,3948
210909,210900,210000,TRES UNIDOS,PICOTA,SAN MARTIN,False,True,14,3873
210910,210900,210000,SHAMBOYACU,PICOTA,SAN MARTIN,False,True,24,7030
211001,211000,210000,SAN JOSE DE SISA,EL DORADO,SAN MARTIN,False,True,43,12220
211002,211000,210000,AGUA BLANCA,EL DORADO,SAN MARTIN,False,True,9,2322
211003,211000,210000,SHATOJA,EL DORADO,SAN MARTIN,False,True,9,2560
211004,211000,210000,SAN MARTIN,EL DORADO,SAN MARTIN,False,True,31,8676
211005,211000,210000,SANTA ROSA,EL DORADO,SAN MARTIN,False,True,22,5884
220101,220100,220000,TACNA,TACNA,TACNA,False,True,319,93833
220102,220100,220000,CALANA,TACNA,TACNA,False,True,16,4516
220104,220100,220000,INCLAN,TACNA,TACNA,False,True,9,2481
220107,220100,220000,PACHIA,TACNA,TACNA,False,True,10,2655
220108,220100,220000,PALCA,TACNA,TACNA,False,True,6,1403
220109,220100,220000,POCOLLAY,TACNA,TACNA,False,True,61,17874
220110,220100,220000,SAMA,TACNA,TACNA,False,True,13,3479
220111,220100,220000,ALTO DE LA ALIANZA,TACNA,TACNA,False,True,92,27025
220112,220100,220000,CIUDAD NUEVA,TACNA,TACNA,False,True,93,27477
220113,220100,220000,CORONEL GREGORIO ALBARRACIN LANCHIPA,TACNA,TACNA,False,True,284,83736
220114,220100,220000,LA YARADA LOS PALOS,TACNA,TACNA,False,True,29,8182
220201,220200,220000,TARATA,TARATA,TACNA,False,True,9,2613
220205,220200,220000,HEROES ALBARRACIN,TARATA,TACNA,False,True,5,1232
220206,220200,220000,ESTIQUE,TARATA,TACNA,False,True,2,591
220207,220200,220000,ESTIQUE PAMPA,TARATA,TACNA,False,True,2,520
220210,220200,220000,SITAJARA,TARATA,TACNA,False,True,2,593
220211,220200,220000,SUSAPAYA,TARATA,TACNA,False,True,3,616
220212,220200,220000,TARUCACHI,TARATA,TACNA,False,True,3,876
220213,220200,220000,TICACO,TARATA,TACNA,False,True,3,847
220301,220300,220000,LOCUMBA,JORGE BASADRE,TACNA,False,True,9,2326
220302,220300,220000,ITE,JORGE BASADRE,TACNA,False,True,12,3336
220303,220300,220000,ILABAYA,JORGE BASADRE,TACNA,False,True,21,5737
220401,220400,220000,CANDARAVE,CANDARAVE,TACNA,False,True,6,1752
220402,220400,220000,CAIRANI,CANDARAVE,TACNA,False,True,4,1020
220403,220400,220000,CURIBAYA,CANDARAVE,TACNA,False,True,2,375
220404,220400,220000,HUANUARA,CANDARAVE,TACNA,False,True,3,866
220405,220400,220000,QUILAHUANI,CANDARAVE,TACNA,False,True,3,874
220406,220400,220000,CAMILACA,CANDARAVE,TACNA,False,True,5,1347
230101,230100,230000,TUMBES,TUMBES,TUMBES,False,True,278,80773
230102,230100,230000,CORRALES,TUMBES,TUMBES,False,True,64,18369
230103,230100,230000,LA CRUZ,TUMBES,TUMBES,False,True,26,7326
230104,230100,230000,PAMPAS DE HOSPITAL,TUMBES,TUMBES,False,True,22,6138
230105,230100,230000,SAN JACINTO,TUMBES,TUMBES,False,True,27,7599
230106,230100,230000,SAN JUAN DE LA VIRGEN,TUMBES,TUMBES,False,True,15,4157
230201,230200,230000,ZORRITOS,CONTRALMIRANTE VILLAR,TUMBES,False,True,31,8777
230202,230200,230000,CASITAS,CONTRALMIRANTE VILLAR,TUMBES,False,True,11,2980
230203,230200,230000,CANOAS DE PUNTA SAL,CONTRALMIRANTE VILLAR,TUMBES,False,True,17,4750
230301,230300,230000,ZARUMILLA,ZARUMILLA,TUMBES,False,True,56,16077
230302,230300,230000,MATAPALO,ZARUMILLA,TUMBES,False,True,12,3320
230303,230300,230000,PAPAYAL,ZARUMILLA,TUMBES,False,True,19,5417
230304,230300,230000,AGUAS VERDES,ZARUMILLA,TUMBES,False,True,49,14141
240101,240100,240000,CALLAO,CALLAO,CALLAO,False,True,1303,389539
240102,240100,240000,BELLAVISTA,CALLAO,CALLAO,False,True,240,70406
240103,240100,240000,LA PUNTA,CALLAO,CALLAO,False,True,22,6388
240104,240100,240000,CARMEN DE LA LEGUA-REYNOSO,CALLAO,CALLAO,False,True,146,42644
240105,240100,240000,LA PERLA,CALLAO,CALLAO,False,True,194,56854
240106,240100,240000,VENTANILLA,CALLAO,CALLAO,False,True,851,251494
240107,240100,240000,MI PERU,CALLAO,CALLAO,False,True,115,33639
250101,250100,250000,CALLERIA,CORONEL PORTILLO,UCAYALI,False,True,472,138883
250102,250100,250000,YARINACOCHA,CORONEL PORTILLO,UCAYALI,False,True,282,83008
250103,250100,250000,MASISEA,CORONEL PORTILLO,UCAYALI,False,True,45,12058
250104,250100,250000,CAMPOVERDE,CORONEL PORTILLO,UCAYALI,False,True,55,16163
250105,250100,250000,IPARIA,CORONEL PORTILLO,UCAYALI,False,True,42,11315
250106,250100,250000,NUEVA REQUENA,CORONEL PORTILLO,UCAYALI,False,True,25,6861
250107,250100,250000,MANANTAY,CORONEL PORTILLO,UCAYALI,False,True,232,68385
250201,250200,250000,PADRE ABAD,PADRE ABAD,UCAYALI,False,True,75,21566
250202,250200,250000,IRAZOLA,PADRE ABAD,UCAYALI,False,True,41,11702
250203,250200,250000,CURIMANA,PADRE ABAD,UCAYALI,False,True,34,10027
250204,250200,250000,NESHUYA,PADRE ABAD,UCAYALI,False,True,27,7686
250205,250200,250000,ALEXANDER VON HUMBOLDT,PADRE ABAD,UCAYALI,False,True,17,4806
250206,250200,250000,BOQUERON,PADRE ABAD,UCAYALI,False,True,12,3302
250207,250200,250000,HUAIPOCA,PADRE ABAD,UCAYALI,False,True,13,3661
250301,250300,250000,RAIMONDI,ATALAYA,UCAYALI,False,True,107,30656
250302,250300,250000,TAHUANIA,ATALAYA,UCAYALI,False,True,33,9087
250303,250300,250000,YURUA,ATALAYA,UCAYALI,False,True,7,1689
250304,250300,250000,SEPAHUA,ATALAYA,UCAYALI,False,True,22,6391
250401,250400,250000,PURUS,PURUS,UCAYALI,False,True,12,3461
910101,910100,910000,ARGEL,ARGELIA,ÁFRICA,True,False,1,29
910302,910300,910000,EL CAIRO,REPÚBLICA ÁRABE DE EGIPTO,ÁFRICA,True,False,1,40
910401,910400,910000,NAIROBI,KENIA,ÁFRICA,True,False,1,12
910502,910500,910000,RABAT,MARRUECOS,ÁFRICA,True,False,1,59
910603,910600,910000,PRETORIA,SUDÁFRICA,ÁFRICA,True,False,1,243
911201,911200,910000,ACRA,GHANA,ÁFRICA,True,False,1,14
920101,920100,920000,ARUBA,ANTILLAS HOLANDESAS,AMÉRICA,True,False,2,850
920202,920200,920000,BUENOS AIRES,ARGENTINA,AMÉRICA,True,False,219,108705
920203,920200,920000,CÓRDOBA,ARGENTINA,AMÉRICA,True,False,26,12692
920204,920200,920000,CORRIENTES,ARGENTINA,AMÉRICA,True,False,1,267
920205,920200,920000,LA PLATA,ARGENTINA,AMÉRICA,True,False,25,12016
920206,920200,920000,MENDOZA,ARGENTINA,AMÉRICA,True,False,10,4784
920207,920200,920000,ROSARIO DE SANTA FE,ARGENTINA,AMÉRICA,True,False,8,3983
920208,920200,920000,SALTA,ARGENTINA,AMÉRICA,True,False,3,1147
920210,920200,920000,SAN JUAN,ARGENTINA,AMÉRICA,True,False,1,142
920219,920200,920000,SAN LUIS,ARGENTINA,AMÉRICA,True,False,1,256
920224,920200,920000,CATAMARCA,ARGENTINA,AMÉRICA,True,False,1,179
920226,920200,920000,LA RIOJA,ARGENTINA,AMÉRICA,True,False,1,238
920401,920400,920000,COCHABAMBA,BOLIVIA,AMÉRICA,True,False,7,3347
920403,920400,920000,LA PAZ,BOLIVIA,AMÉRICA,True,False,7,3090
920405,920400,920000,SANTA CRUZ,BOLIVIA,AMÉRICA,True,False,8,3545
920502,920500,920000,BELO HORIZONTE,BRASIL,AMÉRICA,True,False,2,612
920503,920500,920000,BRASILIA,BRASIL,AMÉRICA,True,False,2,615
920504,920500,920000,CURITIBA,BRASIL,AMÉRICA,True,False,2,779
920505,920500,920000,MANAOS,BRASIL,AMÉRICA,True,False,5,2124
920506,920500,920000,PORTO ALEGRE,BRASIL,AMÉRICA,True,False,2,992
920508,920500,920000,RÍO BRANCO,BRASIL,AMÉRICA,True,False,2,719
920509,920500,920000,RÍO DE JANEIRO,BRASIL,AMÉRICA,True,False,5,2482
920510,920500,920000,SAO PAULO,BRASIL,AMÉRICA,True,False,21,10166
920511,920500,920000,SALVADOR,BRASIL,AMÉRICA,True,False,1,477
920532,920500,920000,GOIANIA,BRASIL,AMÉRICA,True,False,1,339
920536,920500,920000,FORTALEZA,BRASIL,AMÉRICA,True,False,1,227
920601,920600,920000,MONTREAL,CANADÁ,AMÉRICA,True,False,23,11194
920602,920600,920000,OTTAWA,CANADÁ,AMÉRICA,True,False,2,866
920603,920600,920000,TORONTO,CANADÁ,AMÉRICA,True,False,17,8007
920604,920600,920000,VANCOUVER,CANADÁ,AMÉRICA,True,False,6,2573
920605,920600,920000,WINNIPEG,CANADÁ,AMÉRICA,True,False,1,408
920608,920600,920000,ALBERTA,CANADÁ,AMÉRICA,True,False,3,1088
920701,920700,920000,BARRANQUILLA,COLOMBIA,AMÉRICA,True,False,1,178
920702,920700,920000,BOGOTÁ,COLOMBIA,AMÉRICA,True,False,5,2461
920703,920700,920000,CALI,COLOMBIA,AMÉRICA,True,False,2,642
920705,920700,920000,LETICIA,COLOMBIA,AMÉRICA,True,False,4,1707
920706,920700,920000,MEDELLÍN,COLOMBIA,AMÉRICA,True,False,2,889
920709,920700,920000,BUCARAMANGA,COLOMBIA,AMÉRICA,True,False,1,161
920717,920700,920000,PASTO,COLOMBIA,AMÉRICA,True,False,1,32
920737,920700,920000,CARTAGENA,COLOMBIA,AMÉRICA,True,False,1,80
920803,920800,920000,SAN JOSÉ,COSTA RICA,AMÉRICA,True,False,7,3264
920901,920900,920000,LA HABANA,CUBA,AMÉRICA,True,False,1,137
921001,921000,920000,ANTOFAGASTA,CHILE,AMÉRICA,True,False,14,6555
921002,921000,920000,ARICA,CHILE,AMÉRICA,True,False,11,5126
921003,921000,920000,CONCEPCIÓN,CHILE,AMÉRICA,True,False,4,1559
921005,921000,920000,IQUIQUE,CHILE,AMÉRICA,True,False,24,11549
921006,921000,920000,SANTIAGO,CHILE,AMÉRICA,True,False,217,108064
921007,921000,920000,VALPARAISO,CHILE,AMÉRICA,True,False,8,3765
921026,921000,920000,COPIAPÓ,CHILE,AMÉRICA,True,False,2,870
921101,921100,920000,GUAYAQUIL,ECUADOR,AMÉRICA,True,False,5,2429
921102,921100,920000,LOJA,ECUADOR,AMÉRICA,True,False,2,864
921104,921100,920000,MACHALA,ECUADOR,AMÉRICA,True,False,2,557
921105,921100,920000,QUITO,ECUADOR,AMÉRICA,True,False,5,2207
921110,921100,920000,AZUAY,ECUADOR,AMÉRICA,True,False,2,932
921201,921200,920000,SAN SALVADOR,EL SALVADOR,AMÉRICA,True,False,1,171
921303,921300,920000,BOSTON,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,13,6207
921304,921300,920000,CHICAGO,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,29,14079
921308,921300,920000,DENVER,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,13,6195
921313,921300,920000,HOUSTON,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,17,8281
921315,921300,920000,LOS ÁNGELES,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,77,37660
921317,921300,920000,MIAMI,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,108,53716
921318,921300,920000,NUEVA ORLEANS,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,2,628
921319,921300,920000,NUEVA YORK,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,95,47396
921320,921300,920000,ORLANDO,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,21,10461
921322,921300,920000,OKLAHOMA,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,5,2086
921323,921300,920000,SAN ANTONIO,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,3,1373
921324,921300,920000,SAN DIEGO,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,5,2027
921325,921300,920000,SAN FRANCISCO,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,45,22301
921328,921300,920000,SEATTLE,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,9,4442
921331,921300,920000,WASHINGTON D. C.,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,74,36794
921335,921300,920000,NUEVA JERSEY,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,128,63799
921350,921300,920000,CAROLINA DEL NORTE,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,13,6351
921372,921300,920000,PHOENIX,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,5,2186
921373,921300,920000,DALLAS,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,14,6785
921374,921300,920000,SALT LAKE CITY,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,13,6333
921381,921300,920000,ATLANTA,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,23,11111
921385,921300,920000,HARTFORD,ESTADOS UNIDOS DE ÁMERICA,AMÉRICA,True,False,31,15146
921501,921500,920000,GUATEMALA,GUATEMALA,AMÉRICA,True,False,2,521
921701,921700,920000,TEGUCIGALPA,HONDURAS,AMÉRICA,True,False,1,273
921901,921900,920000,GUADALAJARA,MÉXICO,AMÉRICA,True,False,3,1276
921902,921900,920000,CIUDAD DE MÉXICO,MÉXICO,AMÉRICA,True,False,9,4238
921903,921900,920000,MONTERREY,MÉXICO,AMÉRICA,True,False,2,972
922001,922000,920000,MANAGUA,NICARAGUA,AMÉRICA,True,False,1,185
922101,922100,920000,PANAMÁ,PANAMÁ,AMÉRICA,True,False,7,3342
922102,922100,920000,DAVID,PANAMÁ,AMÉRICA,True,False,1,106
922103,922100,920000,COLON,PANAMÁ,AMÉRICA,True,False,1,34
922108,922100,920000,VERAGUAS,PANAMÁ,AMÉRICA,True,False,1,98
922201,922200,920000,ASUNCIÓN,PARAGUAY,AMÉRICA,True,False,4,1802
922303,922300,920000,SAN JUAN,PUERTO RICO,AMÉRICA,True,False,2,818
922401,922400,920000,SANTO DOMINGO,REPÚBLICA DOMINICANA,AMÉRICA,True,False,3,1122
922403,922400,920000,SANTIAGO DE LOS CABALLEROS,REPÚBLICA DOMINICANA,AMÉRICA,True,False,1,279
922601,922600,920000,PUERTO ESPAÑA,TRINIDAD Y TOBAGO,AMÉRICA,True,False,1,93
922701,922700,920000,MONTEVIDEO,URUGUAY,AMÉRICA,True,False,4,1952
922802,922800,920000,CARACAS,VENEZUELA,AMÉRICA,True,False,34,16515
923001,923000,920000,CAYENA,GUAYANA FRANCESA,AMÉRICA,True,False,2,642
930101,930100,930000,SEÚL,REPUBLICA DE COREA,ASIA,True,False,1,379
930201,930200,930000,BEIJING (PEKIN),REPÚBLICA POPULAR CHINA,ASIA,True,False,1,81
930206,930200,930000,SHANGHÁI,REPÚBLICA POPULAR CHINA,ASIA,True,False,1,151
930226,930200,930000,REGION ADMINISTRATIVA ESPECIAL HONG KONG,REPÚBLICA POPULAR CHINA,ASIA,True,False,1,401
930232,930200,930000,GUANGZHOU,REPÚBLICA POPULAR CHINA,ASIA,True,False,1,200
930402,930400,930000,NUEVA DELHI,INDIA,ASIA,True,False,1,92
930602,930600,930000,TEL AVIV,ISRAEL,ASIA,True,False,3,1201
930603,930600,930000,RAMLA,ISRAEL,ASIA,True,False,1,330
930703,930700,930000,TOKIO,JAPÓN,ASIA,True,False,24,11549
930704,930700,930000,OKINAWA,JAPÓN,ASIA,True,False,1,387
930705,930700,930000,FUKUOKA,JAPÓN,ASIA,True,False,1,229
930709,930700,930000,HIROSHIMA,JAPÓN,ASIA,True,False,2,944
930713,930700,930000,NAGOYA,JAPÓN,ASIA,True,False,13,6069
930720,930700,930000,SAITAMA,JAPÓN,ASIA,True,False,6,2648
930721,930700,930000,GUNMA,JAPÓN,ASIA,True,False,12,5906
