codigo_mesa,ubigeo_distrito,nombre_distrito,ubigeo_provincia,nombre_provincia,ubigeo_dept,nombre_dept,is_exterior,electores_habiles,codigo_local_votacion,nombre_local_votacion
038454,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038455,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038456,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038457,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038458,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038459,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038460,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038461,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038462,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038463,140103,ATE,140100,LIMA,140000,LIMA,False,300,50382,IEP TÉCNICO PERUANO CHINO SAN FRANCISCO DE ASIS
038464,140103,ATE,140100,LIMA,140000,LIMA,False,230,50384,IEP LUCERITO DE AMOR
038465,140103,ATE,140100,LIMA,140000,LIMA,False,300,50384,IEP LUCERITO DE AMOR
038466,140103,ATE,140100,LIMA,140000,LIMA,False,300,50384,IEP LUCERITO DE AMOR
038467,140103,ATE,140100,LIMA,140000,LIMA,False,300,50384,IEP LUCERITO DE AMOR
038468,140103,ATE,140100,LIMA,140000,LIMA,False,300,50384,IEP LUCERITO DE AMOR
038469,140103,ATE,140100,LIMA,140000,LIMA,False,300,50384,IEP LUCERITO DE AMOR
038470,140103,ATE,140100,LIMA,140000,LIMA,False,300,50384,IEP LUCERITO DE AMOR
038471,140103,ATE,140100,LIMA,140000,LIMA,False,230,55446,IE MANUEL GONZALES PRADA
038472,140103,ATE,140100,LIMA,140000,LIMA,False,300,55446,IE MANUEL GONZALES PRADA
038473,140103,ATE,140100,LIMA,140000,LIMA,False,300,55446,IE MANUEL GONZALES PRADA
038474,140103,ATE,140100,LIMA,140000,LIMA,False,300,55446,IE MANUEL GONZALES PRADA
038475,140103,ATE,140100,LIMA,140000,LIMA,False,300,55446,IE MANUEL GONZALES PRADA
038476,140103,ATE,140100,LIMA,140000,LIMA,False,300,55446,IE MANUEL GONZALES PRADA
038477,140103,ATE,140100,LIMA,140000,LIMA,False,230,50387,IEP SAN ANTONIO DE UMARO
038478,140103,ATE,140100,LIMA,140000,LIMA,False,300,50387,IEP SAN ANTONIO DE UMARO
038479,140103,ATE,140100,LIMA,140000,LIMA,False,300,50387,IEP SAN ANTONIO DE UMARO
038480,140103,ATE,140100,LIMA,140000,LIMA,False,300,50387,IEP SAN ANTONIO DE UMARO
038481,140103,ATE,140100,LIMA,140000,LIMA,False,300,50387,IEP SAN ANTONIO DE UMARO
038482,140103,ATE,140100,LIMA,140000,LIMA,False,300,50387,IEP SAN ANTONIO DE UMARO
038483,140103,ATE,140100,LIMA,140000,LIMA,False,230,50388,IEP SALESIAN INNOVA SCHOOL
038484,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038485,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038486,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038487,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038488,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038489,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038490,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038491,140103,ATE,140100,LIMA,140000,LIMA,False,300,50388,IEP SALESIAN INNOVA SCHOOL
038492,140103,ATE,140100,LIMA,140000,LIMA,False,281,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038493,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038494,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038495,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038496,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038497,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038498,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038499,140103,ATE,140100,LIMA,140000,LIMA,False,300,50456,IEP CORAZON DE JESUS DE SANTA CLARA
038500,140103,ATE,140100,LIMA,140000,LIMA,False,230,50459,IEP INTERNACIONAL ELIM
038501,140103,ATE,140100,LIMA,140000,LIMA,False,300,50459,IEP INTERNACIONAL ELIM
038502,140103,ATE,140100,LIMA,140000,LIMA,False,300,50459,IEP INTERNACIONAL ELIM
038503,140103,ATE,140100,LIMA,140000,LIMA,False,300,50459,IEP INTERNACIONAL ELIM
038504,140103,ATE,140100,LIMA,140000,LIMA,False,300,50459,IEP INTERNACIONAL ELIM
038505,140103,ATE,140100,LIMA,140000,LIMA,False,230,50461,IEP ANNA JARVIS
038506,140103,ATE,140100,LIMA,140000,LIMA,False,300,50461,IEP ANNA JARVIS
038507,140103,ATE,140100,LIMA,140000,LIMA,False,300,50461,IEP ANNA JARVIS
038508,140103,ATE,140100,LIMA,140000,LIMA,False,300,50461,IEP ANNA JARVIS
038509,140103,ATE,140100,LIMA,140000,LIMA,False,300,50461,IEP ANNA JARVIS
038510,140103,ATE,140100,LIMA,140000,LIMA,False,230,50463,IEP JOSÉ INGENIEROS
038511,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038512,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038513,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038514,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038515,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038516,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038517,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038518,140103,ATE,140100,LIMA,140000,LIMA,False,300,50463,IEP JOSÉ INGENIEROS
038519,140103,ATE,140100,LIMA,140000,LIMA,False,293,50465,IEP SALESIAN COLLEGE
038520,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038521,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038522,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038523,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038524,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038525,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038526,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038527,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038528,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038529,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038530,140103,ATE,140100,LIMA,140000,LIMA,False,300,50465,IEP SALESIAN COLLEGE
038531,140103,ATE,140100,LIMA,140000,LIMA,False,230,50467,IEP SANTA CATALINA
038532,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038533,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038534,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038535,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038536,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038537,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038538,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038539,140103,ATE,140100,LIMA,140000,LIMA,False,300,50467,IEP SANTA CATALINA
038540,140103,ATE,140100,LIMA,140000,LIMA,False,230,50561,IEP NUESTRA SEÑORA DE GUADALUPE
038541,140103,ATE,140100,LIMA,140000,LIMA,False,300,50561,IEP NUESTRA SEÑORA DE GUADALUPE
038542,140103,ATE,140100,LIMA,140000,LIMA,False,300,50561,IEP NUESTRA SEÑORA DE GUADALUPE
038543,140103,ATE,140100,LIMA,140000,LIMA,False,300,50561,IEP NUESTRA SEÑORA DE GUADALUPE
038544,140103,ATE,140100,LIMA,140000,LIMA,False,300,50561,IEP NUESTRA SEÑORA DE GUADALUPE
038545,140103,ATE,140100,LIMA,140000,LIMA,False,230,50924,IEP HOWARD SCHOOL
038546,140103,ATE,140100,LIMA,140000,LIMA,False,300,50924,IEP HOWARD SCHOOL
038547,140103,ATE,140100,LIMA,140000,LIMA,False,300,50924,IEP HOWARD SCHOOL
038548,140103,ATE,140100,LIMA,140000,LIMA,False,300,50924,IEP HOWARD SCHOOL
038549,140103,ATE,140100,LIMA,140000,LIMA,False,300,50924,IEP HOWARD SCHOOL
038550,140103,ATE,140100,LIMA,140000,LIMA,False,300,50924,IEP HOWARD SCHOOL
038551,140103,ATE,140100,LIMA,140000,LIMA,False,300,50924,IEP HOWARD SCHOOL
038552,140103,ATE,140100,LIMA,140000,LIMA,False,230,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038553,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038554,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038555,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038556,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038557,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038558,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038559,140103,ATE,140100,LIMA,140000,LIMA,False,300,51223,IEP SANTISIMA VIRGEN DE GUADALUPE DE LAS AMERICAS
038560,140103,ATE,140100,LIMA,140000,LIMA,False,274,2684,IE 0034
038561,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038562,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038563,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038564,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038565,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038566,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038567,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038568,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038569,140103,ATE,140100,LIMA,140000,LIMA,False,300,2684,IE 0034
038570,140103,ATE,140100,LIMA,140000,LIMA,False,230,51338,IEP INTERNACIONAL DEL PACIFICO
038571,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038572,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038573,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038574,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038575,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038576,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038577,140103,ATE,140100,LIMA,140000,LIMA,False,300,51338,IEP INTERNACIONAL DEL PACIFICO
038578,140103,ATE,140100,LIMA,140000,LIMA,False,288,51355,IEP PACIFICO
038579,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038580,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038581,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038582,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038583,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038584,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038585,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038586,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038587,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038588,140103,ATE,140100,LIMA,140000,LIMA,False,300,51355,IEP PACIFICO
038589,140103,ATE,140100,LIMA,140000,LIMA,False,285,51362,IEP SACO OLIVEROS DE HUAYCAN
038590,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038591,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038592,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038593,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038594,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038595,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038596,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038597,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038598,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038599,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038600,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038601,140103,ATE,140100,LIMA,140000,LIMA,False,300,51362,IEP SACO OLIVEROS DE HUAYCAN
038602,140103,ATE,140100,LIMA,140000,LIMA,False,286,51545,IEP LAS AMERICAS DE ATE
038603,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038604,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038605,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038606,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038607,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038608,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038609,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038610,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038611,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038612,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038613,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038614,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038615,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038616,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038617,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038618,140103,ATE,140100,LIMA,140000,LIMA,False,300,51545,IEP LAS AMERICAS DE ATE
038619,140103,ATE,140100,LIMA,140000,LIMA,False,290,52358,IEP SACO OLIVEROS DE ATE
038620,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038621,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038622,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038623,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038624,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038625,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038626,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038627,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038628,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038629,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038630,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038631,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038632,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038633,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038634,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038635,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038636,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038637,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038638,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038639,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038640,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038641,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038642,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038643,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038644,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038645,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038646,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038647,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038648,140103,ATE,140100,LIMA,140000,LIMA,False,273,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038649,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038650,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038651,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038652,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038653,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038654,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038655,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038656,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038657,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038658,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038659,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038660,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038661,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038662,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038663,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038664,140103,ATE,140100,LIMA,140000,LIMA,False,300,52431,IEP SACO OLIVEROS APEIRON ATE INGENIEROS
038665,140103,ATE,140100,LIMA,140000,LIMA,False,230,52469,IEP SACO OLIVEROS DE SALAMANCA
038666,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038667,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038668,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038669,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038670,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038671,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038672,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038673,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038674,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038675,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038676,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038677,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038678,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038679,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038680,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038681,140103,ATE,140100,LIMA,140000,LIMA,False,300,52469,IEP SACO OLIVEROS DE SALAMANCA
038682,140103,ATE,140100,LIMA,140000,LIMA,False,292,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038683,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038684,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038685,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038686,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038687,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038688,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038689,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038690,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038691,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038692,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038693,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038694,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038695,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038696,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038697,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038698,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038699,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038700,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038701,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038702,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038703,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038704,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038705,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038706,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038707,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038708,140103,ATE,140100,LIMA,140000,LIMA,False,300,52883,IEP INNOVA SCHOOL - ATE PURUCHUCO
038709,140103,ATE,140100,LIMA,140000,LIMA,False,284,52358,IEP SACO OLIVEROS DE ATE
038710,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
038711,140103,ATE,140100,LIMA,140000,LIMA,False,300,52358,IEP SACO OLIVEROS DE ATE
