puesto_code,puesto_name,num_mesas,dept_reg_code,dept_name,mpio_reg_code_7,mpio_name,zona_code,zona_name,is_exterior
2700074990032,EL PINO,1,2700,SANTANDER,2700074,EL PLAYON,270007499,ZONA99,False
0900037990001,EL PINTADO,1,0900,CALDAS,0900037,FILADELFIA,090003799,ZONA99,False
2700175990001,EL PIRE,1,2700,SANTANDER,2700175,SAN ANDRES,270017599,ZONA99,False
1100016990003,EL PITAL,4,1100,CAUCA,1100016,CALDONO,110001699,ZONA99,False
1300019990013,EL PITAL,1,1300,CORDOBA,1300019,CHINU,130001999,ZONA99,False
2800200990055,EL PITAL,2,2800,SUCRE,2800200,SAN MARCOS,280020099,ZONA99,False
3100019990049,EL PITAL,2,3100,VALLE,3100019,BUENAVENTURA,310001999,ZONA99,False
23001399900B3,EL PITAL RIO MIRA  ALTO MIRA Y FRONTERA,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
0500063990070,EL PIÑAL,1,0500,BOLIVAR,0500063,REGIDOR,050006399,ZONA99,False
1500331990003,EL PIÑAL,2,1500,CUNDINAMARCA,1500331,VIOTA,150033199,ZONA99,False
2800055990002,EL PIÑAL,5,2800,SUCRE,2800055,LOS PALMITOS,280005599,ZONA99,False
3100037990017,EL PIÑAL,2,3100,VALLE,3100037,DAGUA,310003799,ZONA99,False
1700016990001,EL PIÑON,2,1700,CHOCO,1700016,EL CARMEN,170001699,ZONA99,False
0900061990002,EL PLACER,1,0900,CALDAS,0900061,MARQUETALIA,090006199,ZONA99,False
1100019990009,EL PLACER,1,1100,CAUCA,1100019,CALOTO,110001999,ZONA99,False
1100025990017,EL PLACER,3,1100,CAUCA,1100025,EL TAMBO,110002599,ZONA99,False
1100058990011,EL PLACER,3,1100,CAUCA,1100058,PATIA (EL BORDO),110005899,ZONA99,False
3100022990016,EL PLACER,1,3100,VALLE,3100022,BUGA,310002299,ZONA99,False
3100025990015,EL PLACER,1,3100,VALLE,3100025,BUGALAGRANDE,310002599,ZONA99,False
3100049990015,EL PLACER,26,3100,VALLE,3100049,EL CERRITO,310004999,ZONA99,False
3100061990006,EL PLACER,1,3100,VALLE,3100061,GUACARI,310006199,ZONA99,False
3100109990030,EL PLACER,1,3100,VALLE,3100109,ULLOA,310010999,ZONA99,False
6400028990010,EL PLACER,7,6400,PUTUMAYO,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),640002899,ZONA99,False
2100015990010,EL PLAN,1,2100,MAGDALENA,2100015,CHIVOLO,210001599,ZONA99,False
4800012990012,EL PLAN,3,4800,LA GUAJIRA,4800012,LA JAGUA DEL PILAR,480001299,ZONA99,False
1700060990020,EL PLAN DE RASPADURA,3,1700,CHOCO,1700060,UNION PANAMERICANA (LAS ANIMAS,170006099,ZONA99,False
1100085990061,EL PLATANILLAL,1,1100,CAUCA,1100085,SOTARA (PAISPAMBA),110008599,ZONA99,False
1100005990006,EL PLATEADO,14,1100,CAUCA,1100005,ARGELIA,110000599,ZONA99,False
1100043990013,EL PLAYON (EL SIGUI),2,1100,CAUCA,1100043,LOPEZ (MICAY),110004399,ZONA99,False
1500193990003,EL PLOMO (EL PARAISO),1,1500,CUNDINAMARCA,1500193,PAIME,150019399,ZONA99,False
1300031990008,EL POBLADO,7,1300,CORDOBA,1300031,PUEBLO NUEVO,130003199,ZONA99,False
3100049990017,EL POMO,2,3100,VALLE,3100049,EL CERRITO,310004999,ZONA99,False
1600001040040,EL PORTAL,19,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
4400004990001,EL PORTAL,2,4400,CAQUETA,4400004,BELEN DE LOS ANDAQUIES,440000499,ZONA99,False
1500076010007,EL PORTAL DE TUS SUEÑOS,11,1500,CUNDINAMARCA,1500076,FACATATIVA,150007601,ZONA01,False
2700094990003,EL PORTILLO,1,2700,SANTANDER,2700094,GUACA,270009499,ZONA99,False
0500110990028,EL PORVENIR,2,0500,BOLIVAR,0500110,TALAIGUA NUEVO,050011099,ZONA99,False
0900133990003,EL PORVENIR,1,0900,CALDAS,0900133,VITERBO,090013399,ZONA99,False
1100010990011,EL PORVENIR,4,1100,CAUCA,1100010,BUENOS AIRES,110001099,ZONA99,False
1600001070021,EL PORVENIR,39,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000107,ZONA07,False
2500031990009,EL PORVENIR,1,2500,NORTE DE SAN,2500031,CHITAGA,250003199,ZONA99,False
2700205990080,EL PORVENIR,1,2700,SANTANDER,2700205,SUCRE,270020599,ZONA99,False
3100115990007,EL PORVENIR,1,3100,VALLE,3100115,VIJES,310011599,ZONA99,False
4600540990020,EL PORVENIR,1,4600,CASANARE,4600540,MONTERREY,460054099,ZONA99,False
5200043990030,EL PORVENIR,2,5200,META,5200043,PUERTO GAITAN,520004399,ZONA99,False
1300043990005,EL PORVENIR (EL BOBO),6,1300,CORDOBA,1300043,SAN ANTERO,130004399,ZONA99,False
1200525990050,EL POTRERO,1,1200,CESAR,1200525,GONZALEZ,120052599,ZONA99,False
2700115990048,EL POZO,2,2700,SANTANDER,2700115,JORDAN,270011599,ZONA99,False
0500026990012,EL POZON,2,0500,BOLIVAR,0500026,HATILLO DE LOBA,050002699,ZONA99,False
4600560990021,EL PRETEXTO,1,4600,CASANARE,4600560,NUNCHIA,460056099,ZONA99,False
2700071990021,EL PROGRESO,1,2700,SANTANDER,2700071,EL CARMEN,270007199,ZONA99,False
23001399900W6,EL PROGRESO STO DOMINGO-FRONTER,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2800220990060,EL PUEBLITO,2,2800,SUCRE,2800220,SAN ONOFRE,280022099,ZONA99,False
1100025990019,EL PUENTE DEL RIO TIMBIO,1,1100,CAUCA,1100025,EL TAMBO,110002599,ZONA99,False
2300073990011,EL PULPITO,1,2300,NARIÑO,2300073,LA CRUZ,230007399,ZONA99,False
0900049990003,EL PURNIO,2,0900,CALDAS,0900049,LA DORADA,090004999,ZONA99,False
1100058990016,EL PURO,1,1100,CAUCA,1100058,PATIA (EL BORDO),110005899,ZONA99,False
3100037990053,EL QUEREMAL,9,3100,VALLE,3100037,DAGUA,310003799,ZONA99,False
1600001040018,EL QUINDIO,12,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
3100025990019,EL RAICERO,1,3100,VALLE,3100025,BUGALAGRANDE,310002599,ZONA99,False
3100013990009,EL RAIZAL,1,3100,VALLE,3100013,ARGELIA,310001399,ZONA99,False
4600850990032,EL RAIZAL,2,4600,CASANARE,4600850,TAURAMENA,460085099,ZONA99,False
2300124990021,EL RAMAL,1,2300,NARIÑO,2300124,SAN PABLO,230012499,ZONA99,False
2700022990025,EL RAMO,2,2700,SANTANDER,2700022,BETULIA,270002299,ZONA99,False
2400054990023,EL RAYO,1,2400,RISARALDA,2400054,MARSELLA,240005499,ZONA99,False
1600001100075,EL REAL,3,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000110,ZONA10,False
1100091990011,EL REALITO,1,1100,CAUCA,1100091,TIMBIQUI,110009199,ZONA99,False
1100007990075,EL RECODO,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
1600001070022,EL RECREO,36,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000107,ZONA07,False
1900034990001,EL RECREO,3,1900,HUILA,1900034,GARZON,190003499,ZONA99,False
2700091990004,EL RECREO,2,2700,SANTANDER,2700091,GIRON,270009199,ZONA99,False
3100082990023,EL RECREO,2,3100,VALLE,3100082,PRADERA,310008299,ZONA99,False
6400025990015,EL RECREO,2,6400,PUTUMAYO,6400025,PUERTO GUZMAN,640002599,ZONA99,False
1100013990014,EL RECUERDO,3,1100,CAUCA,1100013,CAJIBIO,110001399,ZONA99,False
1100025990092,EL RECUERDO,1,1100,CAUCA,1100025,EL TAMBO,110002599,ZONA99,False
1600001070027,EL RECUERDO SANTAFE,18,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000107,ZONA07,False
0900001990003,EL REMANSO,8,0900,CALDAS,0900001,MANIZALES,090000199,ZONA99,False
1300037990075,EL REMOLINO,3,1300,CORDOBA,1300037,SAHAGUN,130003799,ZONA99,False
2800041990030,EL REPARO,2,2800,SUCRE,2800041,COVEÑAS,280004199,ZONA99,False
1300061990001,EL REPOSO,3,1300,CORDOBA,1300061,VALENCIA,130006199,ZONA99,False
0500028990053,EL RETIRO,5,0500,BOLIVAR,0500028,MAGANGUE,050002899,ZONA99,False
1100086990055,EL RETIRO,2,1100,CAUCA,1100086,SUCRE,110008699,ZONA99,False
2700094990004,EL RETIRO,1,2700,SANTANDER,2700094,GUACA,270009499,ZONA99,False
3100082990025,EL RETIRO,1,3100,VALLE,3100082,PRADERA,310008299,ZONA99,False
3100091990005,EL RETIRO,2,3100,VALLE,3100091,ROLDANILLO,310009199,ZONA99,False
3100106990021,EL RETIRO,1,3100,VALLE,3100106,TULUA,310010699,ZONA99,False
23001399900G9,EL RETORNO,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2300139990036,EL RETOÑO,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
1200850990010,EL RINCON,1,1200,CESAR,1200850,SAN DIEGO,120085099,ZONA99,False
2800080990030,EL RINCON,1,2800,SUCRE,2800080,MORROA,280008099,ZONA99,False
2800040990075,EL RINCON DE LAS FLORES,2,2800,SUCRE,2800040,COROZAL,280004099,ZONA99,False
3100043990010,EL RIO,1,3100,VALLE,3100043,EL AGUILA,310004399,ZONA99,False
0900013990006,EL ROBLAL,1,0900,CALDAS,0900013,ARANZAZU,090001399,ZONA99,False
1300037990012,EL ROBLE,2,1300,CORDOBA,1300037,SAHAGUN,130003799,ZONA99,False
3100010990005,EL ROBLE,1,3100,VALLE,3100010,ANSERMANUEVO,310001099,ZONA99,False
3100025990012,EL ROCIO,1,3100,VALLE,3100025,BUGALAGRANDE,310002599,ZONA99,False
3100037990019,EL ROCIO,1,3100,VALLE,3100037,DAGUA,310003799,ZONA99,False
1100007990007,EL RODEO,2,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
1300022990008,EL RODEO,7,1300,CORDOBA,1300022,LORICA,130002299,ZONA99,False
2300076990003,EL RODEO,2,2300,NARIÑO,2300076,LA FLORIDA,230007699,ZONA99,False
1600001040049,EL RODEO SEDE A,4,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
1600001040039,EL RODEO SEDE B LA GLORIA,6,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000104,ZONA04,False
1100052990032,EL ROSAL,1,1100,CAUCA,1100052,MORALES,110005299,ZONA99,False
1100073990001,EL ROSAL,5,1100,CAUCA,1100073,SAN SEBASTIAN,110007399,ZONA99,False
2700037990005,EL ROSAL,1,2700,SANTANDER,2700037,CARCASI,270003799,ZONA99,False
0500043990008,EL ROSARIO,1,0500,BOLIVAR,0500043,MOMPOS,050004399,ZONA99,False
1100013990009,EL ROSARIO,4,1100,CAUCA,1100013,CAJIBIO,110001399,ZONA99,False
1100027990025,EL ROSARIO,2,1100,CAUCA,1100027,FLORENCIA,110002799,ZONA99,False
1100052990029,EL ROSARIO,1,1100,CAUCA,1100052,MORALES,110005299,ZONA99,False
1300058990020,EL ROSARIO,4,1300,CORDOBA,1300058,TIERRALTA,130005899,ZONA99,False
1900070990015,EL ROSARIO,3,1900,HUILA,1900070,SAN AGUSTIN,190007099,ZONA99,False
2300001990022,EL ROSARIO,6,2300,NARIÑO,2300001,PASTO,230000199,ZONA99,False
2300010990025,EL ROSARIO,1,2300,NARIÑO,2300010,ANCUYA,230001099,ZONA99,False
2500040990001,EL ROSARIO,1,2500,NORTE DE SAN,2500040,GRAMALOTE,250004099,ZONA99,False
2700074990033,EL ROSARIO,1,2700,SANTANDER,2700074,EL PLAYON,270007499,ZONA99,False
3100022990015,EL ROSARIO,1,3100,VALLE,3100022,BUGA,310002299,ZONA99,False
2500064010004,EL ROSARIO UNIPAMPLONA,24,2500,NORTE DE SAN,2500064,PAMPLONA,250006401,ZONA01,False
2700119990020,EL RUBI,2,2700,SANTANDER,2700119,LA BELLEZA,270011999,ZONA99,False
3100088990001,EL RUBI,2,3100,VALLE,3100088,RIOFRIO,310008899,ZONA99,False
0500006990015,EL RUBIO,1,0500,BOLIVAR,0500006,ALTOS DEL ROSARIO,050000699,ZONA99,False
1300001990029,EL SABANAL,17,1300,CORDOBA,1300001,MONTERIA,130000199,ZONA99,False
3100001990065,EL SALADITO,7,3100,VALLE,3100001,CALI,310000199,ZONA99,False
0500022990009,EL SALADO,4,0500,BOLIVAR,0500022,EL CARMEN DE BOLIVAR,050002299,ZONA99,False
0900103990004,EL SALADO,2,0900,CALDAS,0900103,RIOSUCIO,090010399,ZONA99,False
1100082990010,EL SALADO,2,1100,CAUCA,1100082,SILVIA,110008299,ZONA99,False
1300013990010,EL SALADO,2,1300,CORDOBA,1300013,CIENAGA DE ORO,130001399,ZONA99,False
2100058990020,EL SALADO,1,2100,MAGDALENA,2100058,REMOLINO,210005899,ZONA99,False
2300115990011,EL SALADO,2,2300,NARIÑO,2300115,SAMANIEGO,230011599,ZONA99,False
2700121990016,EL SALADO,1,2700,SANTANDER,2700121,LEBRIJA,270012199,ZONA99,False
3100022990017,EL SALADO,1,3100,VALLE,3100022,BUGA,310002299,ZONA99,False
3100037990021,EL SALADO,2,3100,VALLE,3100037,DAGUA,310003799,ZONA99,False
1500244990001,EL SALITRE,1,1500,CUNDINAMARCA,1500244,SIMIJACA,150024499,ZONA99,False
1500274990001,EL SALITRE,1,1500,CUNDINAMARCA,1500274,TAUSA,150027499,ZONA99,False
1600001130006,EL SALITRE,10,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000113,ZONA13,False
2900109990005,EL SALITRE,1,2900,TOLIMA,2900109,SAN LUIS,290010999,ZONA99,False
1600001110022,EL SALITRE SEDE C - IED,32,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000111,ZONA11,False
1500136990009,EL SALITRICO (SUEVA),3,1500,CUNDINAMARCA,1500136,JUNIN,150013699,ZONA99,False
1100007990011,EL SALTO,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
2300115990015,EL SALTO,1,2300,NARIÑO,2300115,SAMANIEGO,230011599,ZONA99,False
3100007990009,EL SALTO,2,3100,VALLE,3100007,ANDALUCIA,310000799,ZONA99,False
1700006990014,EL SALTO (RIO AMPORA),1,1700,CHOCO,1700006,ALTO BAUDO (PIE DE PATO),170000699,ZONA99,False
1900044990005,EL SALTO DE BORDONES,4,1900,HUILA,1900044,ISNOS,190004499,ZONA99,False
2300127990005,EL SANDE,2,2300,NARIÑO,2300127,SANTACRUZ (GUACHAVES),230012799,ZONA99,False
23001399900H1,EL SANDE,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
23001399900H2,EL SANDE CURAY,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
2700121990003,EL SANTERO,1,2700,SANTANDER,2700121,LEBRIJA,270012199,ZONA99,False
2900010990017,EL SANTUARIO,1,2900,TOLIMA,2900010,AMBALEMA,290001099,ZONA99,False
2300079990030,EL SAUCE,2,2300,NARIÑO,2300079,LA UNION,230007999,ZONA99,False
1600001080018,EL SAUCEDAL,15,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000108,ZONA08,False
4600800990020,EL SECRETO,1,4600,CASANARE,4600800,SABANALARGA,460080099,ZONA99,False
2100070990004,EL SEIS,2,2100,MAGDALENA,2100070,SAN SEBASTIAN DE BUENAVISTA,210007099,ZONA99,False
0500040990033,EL SENA,3,0500,BOLIVAR,0500040,MARIA LA BAJA,050004099,ZONA99,False
6400004990010,EL SENCELLA,1,6400,PUTUMAYO,6400004,PUERTO LEGUIZAMO,640000499,ZONA99,False
1100001990053,EL SENDERO,3,1100,CAUCA,1100001,POPAYAN,110000199,ZONA99,False
1300013990003,EL SIGLO,8,1300,CORDOBA,1300013,CIENAGA DE ORO,130001399,ZONA99,False
1100007990034,EL SILENCIO,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
1100029990015,EL SILENCIO,1,1100,CAUCA,1100029,GUACHENE,110002999,ZONA99,False
3100091990019,EL SILENCIO,1,3100,VALLE,3100091,ROLDANILLO,310009199,ZONA99,False
2800042990043,EL SITIO,4,2800,SUCRE,2800042,EL ROBLE,280004299,ZONA99,False
0500084990017,EL SOCORRO,1,0500,BOLIVAR,0500084,SAN PABLO,050008499,ZONA99,False
0900133990004,EL SOCORRO,1,0900,CALDAS,0900133,VITERBO,090013399,ZONA99,False
1100052990028,EL SOCORRO,1,1100,CAUCA,1100052,MORALES,110005299,ZONA99,False
1900058990040,EL SOCORRO,3,1900,HUILA,1900058,PITAL,190005899,ZONA99,False
1900074990035,EL SOCORRO,1,1900,HUILA,1900074,SANTA MARIA,190007499,ZONA99,False
1600001180019,EL SOCORRO SUR,11,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000118,ZONA18,False
0500113990023,EL SUDAN,5,0500,BOLIVAR,0500113,TIQUISIO (PTO. RICO),050011399,ZONA99,False
2700124990001,EL TABACAL,3,2700,SANTANDER,2700124,LOS SANTOS,270012499,ZONA99,False
2500004990014,EL TABACO,1,2500,NORTE DE SAN,2500004,ABREGO,250000499,ZONA99,False
1100094990003,EL TABLAZO,3,1100,CAUCA,1100094,TORIBIO,110009499,ZONA99,False
2900055990003,EL TABLAZO,7,2900,TOLIMA,2900055,FRESNO,290005599,ZONA99,False
4800013990025,EL TABLAZO,2,4800,LA GUAJIRA,4800013,SAN JUAN DEL CESAR,480001399,ZONA99,False
1100001990029,EL TABLON,1,1100,CAUCA,1100001,POPAYAN,110000199,ZONA99,False
1100004990009,EL TABLON,2,1100,CAUCA,1100004,ALMAGUER,110000499,ZONA99,False
2300061990005,EL TABLON,2,2300,NARIÑO,2300061,ILES,230006199,ZONA99,False
2300080990011,EL TABLON,2,2300,NARIÑO,2300080,LEIVA,230008099,ZONA99,False
2300133990050,EL TABLON,4,2300,NARIÑO,2300133,TAMINANGO,230013399,ZONA99,False
2800200990063,EL TABLON,3,2800,SUCRE,2800200,SAN MARCOS,280020099,ZONA99,False
4000005990070,EL TABLON,2,4000,ARAUCA,4000005,TAME,400000599,ZONA99,False
1700043990003,EL TABOR,3,1700,CHOCO,1700043,TADO,170004399,ZONA99,False
3100103990011,EL TABOR,2,3100,VALLE,3100103,TRUJILLO,310010399,ZONA99,False
4600001990025,EL TALADRO,2,4600,CASANARE,4600001,YOPAL,460000199,ZONA99,False
2800060990091,EL TAMACO,1,2800,SUCRE,2800060,MAJAGUAL,280006099,ZONA99,False
1700028990004,EL TAMBITO,1,1700,CHOCO,1700028,NOVITA,170002899,ZONA99,False
1100007990040,EL TAMBO,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
1700001990025,EL TAMBO,1,1700,CHOCO,1700001,QUIBDO,170000199,ZONA99,False
0900052990002,EL TAMBOR,1,0900,CALDAS,0900052,LA MERCED,090005299,ZONA99,False
3100115990008,EL TAMBOR,2,3100,VALLE,3100115,VIJES,310011599,ZONA99,False
2700133990025,EL TANQUE,2,2700,SANTANDER,2700133,MATANZA,270013399,ZONA99,False
1700043990009,EL TAPON,2,1700,CHOCO,1700043,TADO,170004399,ZONA99,False
2500004990013,EL TARRA,2,2500,NORTE DE SAN,2500004,ABREGO,250000499,ZONA99,False
2500004990006,EL TARRA VIEJO,1,2500,NORTE DE SAN,2500004,ABREGO,250000499,ZONA99,False
1600001160019,EL TEJAR,20,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000116,ZONA16,False
2300025990030,EL TEJAR,1,2300,NARIÑO,2300025,CONSACA,230002599,ZONA99,False
1100086990045,EL TESORO,1,1100,CAUCA,1100086,SUCRE,110008699,ZONA99,False
1600001190004,EL TESORO,36,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000119,ZONA19,False
2700193990010,EL TESORO,1,2700,SANTANDER,2700193,SAN VICENTE DE CHUCURI,270019399,ZONA99,False
1100053990020,EL TETILLO,1,1100,CAUCA,1100053,PADILLA,110005399,ZONA99,False
1300019990014,EL TIGRE,2,1300,CORDOBA,1300019,CHINU,130001999,ZONA99,False
1700011990011,EL TIGRE,1,1700,CHOCO,1700011,BOJAYA (BELLAVISTA),170001199,ZONA99,False
1700027990012,EL TIGRE,1,1700,CHOCO,1700027,MEDIO SAN JUAN,170002799,ZONA99,False
1700028990005,EL TIGRE,2,1700,CHOCO,1700028,NOVITA,170002899,ZONA99,False
2300016990016,EL TIGRE,1,2300,NARIÑO,2300016,BARBACOAS,230001699,ZONA99,False
3100019990040,EL TIGRE,1,3100,VALLE,3100019,BUENAVENTURA,310001999,ZONA99,False
5200043990085,EL TIGRE,2,5200,META,5200043,PUERTO GAITAN,520004399,ZONA99,False
5200045990005,EL TIGRE,1,5200,META,5200045,PUERTO LOPEZ,520004599,ZONA99,False
6400028990014,EL TIGRE,7,6400,PUTUMAYO,6400028,VALLE DEL GUAMUEZ (LA HORMIGA),640002899,ZONA99,False
3100031990017,EL TIPLE,6,3100,VALLE,3100031,CANDELARIA,310003199,ZONA99,False
2700037990001,EL TOBAL,2,2700,SANTANDER,2700037,CARCASI,270003799,ZONA99,False
2700071990023,EL TOBOSO,1,2700,SANTANDER,2700071,EL CARMEN,270007199,ZONA99,False
2800080990091,EL TOLIMA,1,2800,SUCRE,2800080,MORROA,280008099,ZONA99,False
1300009990008,EL TOMATE,3,1300,CORDOBA,1300009,CANALETE,130000999,ZONA99,False
2700097990013,EL TOPON,1,2700,SANTANDER,2700097,GUADALUPE,270009799,ZONA99,False
1900013990003,EL TORO,3,1900,HUILA,1900013,ALGECIRAS,190001399,ZONA99,False
5200010990020,EL TORO,1,5200,META,5200010,CASTILLA LA NUEVA,520001099,ZONA99,False
1300004990005,EL TOTUMO,2,1300,CORDOBA,1300004,AYAPEL,130000499,ZONA99,False
4800013990026,EL TOTUMO,1,4800,LA GUAJIRA,4800013,SAN JUAN DEL CESAR,480001399,ZONA99,False
2700025990007,EL TRAPAL,1,2700,SANTANDER,2700025,BOLIVAR,270002599,ZONA99,False
1100043990015,EL TRAPICHE,1,1100,CAUCA,1100043,LOPEZ (MICAY),110004399,ZONA99,False
0900034990002,EL TREBOL,5,0900,CALDAS,0900034,CHINCHINA,090003499,ZONA99,False
2100025990021,EL TREBOL,3,2100,MAGDALENA,2100025,EL BANCO,210002599,ZONA99,False
1500169020004,EL TREBOL COL COMPARTIR,30,1500,CUNDINAMARCA,1500169,MOSQUERA,150016902,ZONA02,False
1200300990035,EL TREBOL DE PAJONAL,1,1200,CESAR,1200300,CHIMICHAGUA,120030099,ZONA99,False
1500067990001,EL TRIUNFO,5,1500,CUNDINAMARCA,1500067,EL COLEGIO,150006799,ZONA99,False
4400007990003,EL TRIUNFO,1,4400,CAQUETA,4400007,LA MONTAÑITA,440000799,ZONA99,False
1500094990038,EL TRIUNFO (BOQUERON),3,1500,CUNDINAMARCA,1500094,FUSAGASUGA,150009499,ZONA99,False
2700045990002,EL TROPEZON,1,2700,SANTANDER,2700045,CIMITARRA,270004599,ZONA99,False
1100043990014,EL TRUENO,1,1100,CAUCA,1100043,LOPEZ (MICAY),110004399,ZONA99,False
2300088990004,EL TRUENO,1,2300,NARIÑO,2300088,MAGUI (PAYAN),230008899,ZONA99,False
3100112990012,EL TULCAN,1,3100,VALLE,3100112,VERSALLES,310011299,ZONA99,False
23001399900B4,EL TULMO,1,2300,NARIÑO,2300139,TUMACO,230013999,ZONA99,False
1600001060006,"EL TUNAL ""A""",35,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000106,ZONA06,False
1600001060014,"EL TUNAL ""B""",28,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000106,ZONA06,False
1100013990010,EL TUNEL,3,1100,CAUCA,1100013,CAJIBIO,110001399,ZONA99,False
7200006990085,EL TUPARRO,1,7200,VICHADA,7200006,CUMARIBO,720000699,ZONA99,False
1100076990005,EL TURCO,3,1100,CAUCA,1100076,SANTANDER DE QUILICHAO,110007699,ZONA99,False
5400007990020,EL UNILLA,4,5400,GUAVIARE,5400007,EL RETORNO,540000799,ZONA99,False
2700058990020,EL UVO,3,2700,SANTANDER,2700058,CURITI,270005899,ZONA99,False
2300040990009,EL VADO,1,2300,NARIÑO,2300040,EL ROSARIO,230004099,ZONA99,False
1700008990007,EL VALLE,7,1700,CHOCO,1700008,BAHIA SOLANO (MUTIS),170000899,ZONA99,False
1200415990007,EL VALLITO,2,1200,CESAR,1200415,EL PASO,120041599,ZONA99,False
0500082990006,EL VARAL,1,0500,BOLIVAR,0500082,SAN MARTIN DE LOBA,050008299,ZONA99,False
1300031990009,EL VARAL,4,1300,CORDOBA,1300031,PUEBLO NUEVO,130003199,ZONA99,False
2100052990014,EL VATICANO,1,2100,MAGDALENA,2100052,PLATO,210005299,ZONA99,False
0700181990015,EL VENADO,1,0700,BOYACA,0700181,PAIPA,070018199,ZONA99,False
2700075990026,EL VENADO,1,2700,SANTANDER,2700075,EL PEÑON,270007599,ZONA99,False
2700166990001,EL VENADO,1,2700,SANTANDER,2700166,PUENTE NACIONAL,270016699,ZONA99,False
3100097990021,EL VENADO,1,3100,VALLE,3100097,SEVILLA,310009799,ZONA99,False
1100007990071,EL VENERO,1,1100,CAUCA,1100007,BOLIVAR,110000799,ZONA99,False
1600001140009,EL VERGEL,16,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000114,ZONA14,False
1900079990003,EL VERGEL,5,1900,HUILA,1900079,TARQUI,190007999,ZONA99,False
2300077990090,EL VERGEL,2,2300,NARIÑO,2300077,LA LLANADA,230007799,ZONA99,False
2900085990004,EL VERGEL,6,2900,TOLIMA,2900085,ORTEGA,290008599,ZONA99,False
3100010990009,EL VERGEL,3,3100,VALLE,3100010,ANSERMANUEVO,310001099,ZONA99,False
3100112990013,EL VERGEL,1,3100,VALLE,3100112,VERSALLES,310011299,ZONA99,False
3100124990004,EL VERGEL,1,3100,VALLE,3100124,ZARZAL,310012499,ZONA99,False
5200058990030,EL VERGEL,1,5200,META,5200058,SAN JUAN DE ARAMA,520005899,ZONA99,False
1600001030015,EL VERJON,2,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000103,ZONA03,False
0900037990002,EL VERSO,1,0900,CALDAS,0900037,FILADELFIA,090003799,ZONA99,False
0500110990035,EL VESUBIO,3,0500,BOLIVAR,0500110,TALAIGUA NUEVO,050011099,ZONA99,False
2500085990020,EL VESUBIO,1,2500,NORTE DE SAN,2500085,SARDINATA,250008599,ZONA99,False
1300007990023,EL VIAJANO,2,1300,CORDOBA,1300007,BUENAVISTA,130000799,ZONA99,False
1300037990017,EL VIEJANO,7,1300,CORDOBA,1300037,SAHAGUN,130003799,ZONA99,False
7200006990042,EL VIENTO,3,7200,VICHADA,7200006,CUMARIBO,720000699,ZONA99,False
1100006990002,EL VIJAL,2,1100,CAUCA,1100006,BALBOA,110000699,ZONA99,False
3100022990014,EL VINCULO,4,3100,VALLE,3100022,BUGA,310002299,ZONA99,False
1500151990001,EL VINO,2,1500,CUNDINAMARCA,1500151,LA VEGA,150015199,ZONA99,False
1600001050014,EL VIRREY,29,1600,BOGOTA D.C.,1600001,BOGOTA. D.C.,160000105,ZONA05,False
1900031990001,EL VISO,2,1900,HUILA,1900031,ELIAS,190003199,ZONA99,False
2800080990045,EL YESO,2,2800,SUCRE,2800080,MORROA,280008099,ZONA99,False
0900067990003,EL ZANCUDO,1,0900,CALDAS,0900067,MARULANDA,090006799,ZONA99,False
1100025990021,EL ZARZAL,4,1100,CAUCA,1100025,EL TAMBO,110002599,ZONA99,False
